sl,date,artist,album,song,text
1921,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,I got rhythm and a whole lot of soul
1922,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,I can dance I can shake it baby (He can dance
1923,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,I'm just a little country boy
1924,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,Harmonica in my hand I got soulful rhythm in me
1925,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,I'm a get down dancin man
1926,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,Shalalala boom boom
1927,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,My name is Dapper Dan
1928,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,Shalalala boom boom
1929,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,I'm a dancin' man yeah
1930,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,I'm gonna be king of the Disco tech
1931,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,That's where I can be found
1932,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,Master of the rhythm beat ohh
1933,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,I've got the fastest feet around
1934,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,Shalalala boom boom
1935,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,My name is Dapper Dan
1936,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,Shalalala boom boom
1937,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,I'm a dancin man yeah
1938,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,Do it do it Let's do it do it
1939,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,Get up on the floor
1940,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,Let's do it do it Dance what you wanta
1941,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,Let's dance dance with me
1942,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,I like the way you shake it [x2]
1943,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,I like the way you move it
1944,1975,Michael Jackson,"Forever, Michael ",Dapper Dan (Freestyle,oo you sexy
1945,1975,Michael Jackson,"Forever, Michael ",Dear Michael,She wrote Dear Michael
1946,1975,Michael Jackson,"Forever, Michael ",Dear Michael,You'll probably never get this letter
1947,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"Michael, I wrote you a hundred times before"
1948,1975,Michael Jackson,"Forever, Michael ",Dear Michael,Knowing how I feel
1949,1975,Michael Jackson,"Forever, Michael ",Dear Michael,I'll write a hundred more
1950,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"Dear Michael, every time your record's on"
1951,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(Michael Michael
1952,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"Michael, I close my eyes and sing along"
1953,1975,Michael Jackson,"Forever, Michael ",Dear Michael,Dreaming you're singing to me.
1954,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(Ouuuuuuuuuuuuuuuuuuuuuuuuuuuuh
1955,1975,Michael Jackson,"Forever, Michael ",Dear Michael,And then she wrote:
1956,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(Ouuuuuuuuuuuuuuuuuuuuuuuuuuuuuh
1957,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"Michael, I love you"
1958,1975,Michael Jackson,"Forever, Michael ",Dear Michael,I held the tears back long as I can
1959,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(Ouuuuuuuuuuuuuuuuuuuuuuuuuuuuuh
1960,1975,Michael Jackson,"Forever, Michael ",Dear Michael,I'm sealing my feelings in this envelope
1961,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(Ouuuuuuuuuuuuuuuuuuuuuuuuuuuuuh
1962,1975,Michael Jackson,"Forever, Michael ",Dear Michael,Cause I wanna be more than just your number one fan
1963,1975,Michael Jackson,"Forever, Michael ",Dear Michael,I'm gonna answer your letter
1964,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(Michael Michael
1965,1975,Michael Jackson,"Forever, Michael ",Dear Michael,I'll start beginning with the ABC's of loving you
1966,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(I love ya
1967,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(She wrote
1968,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(Michael Michael
1969,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(I love ya
1970,1975,Michael Jackson,"Forever, Michael ",Dear Michael,Your letter really touched my heart
1971,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(She wrote
1972,1975,Michael Jackson,"Forever, Michael ",Dear Michael,I've been dreaming of meeting the picture
1973,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"That you send along, signed with all your love"
1974,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(Michael Michael
1975,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(I wrote ya
1976,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(She wrote
1977,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"I'm gonna write you back, ouuh, i promess you that"
1978,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"(Won't you write me back?, please write me back"
1979,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"Girl, i think i love you"
1980,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(Michael Michael
1981,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"Hurry, hurry mister postman, take my letter, tell her i love her"
1982,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(She wrote
1983,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"(Won't you write me back, please write me back"
1984,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(Michael Michael
1985,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(She wrote
1986,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"Hurry, hurry mister postman, take my letter tell her i love her"
1987,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"(Won't you write me back, please write me back"
1988,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(Michael Michael
1989,1975,Michael Jackson,"Forever, Michael ",Dear Michael,"Yeah,"
1990,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(I wrote you
1991,1975,Michael Jackson,"Forever, Michael ",Dear Michael,(She wrote
1992,1975,Michael Jackson,"Forever, Michael ",Dear Michael,I'm gonna write you back
1993,1975,Michael Jackson,"Forever, Michael ",Dear Michael,I promess you that...
1994,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,If I had my way girl
1995,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,I'd never leave for a minute
1996,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,But things don't always turn out
1997,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,The way we want them to
1998,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,So while I'm away
1999,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,I want you to remember
2000,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,How much I love you
2001,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,"I love you, I love you"
2002,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,Let this love lift you up
2003,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,Whne you're feelin' blue
2004,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,"Wherever I go, I will be loving you"
2005,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,Think of me when you see
2006,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,Places we once shared
2007,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,"Whatever I do, someday I'll need you there"
2008,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,"Wherever I go, whatever I do"
2009,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,I'll always come home
2010,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,I'll come home to you
2011,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,Even though we both know
2012,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,You're not in my arms
2013,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,"Wherever I go, you're always in my heart"
2014,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,"Just you ask, I'll come back"
2015,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,Though we're miles apart
2016,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,"Whatever I do, I'll come to where you are"
2017,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,"Wherever I go, whatever I do"
2018,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,I'll always come home
2019,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,I'll come home to you
2020,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,"Wherever I go, whatever I do"
2021,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,I'll always come home
2022,1975,Michael Jackson,"Forever, Michael ",I'll Come Home To You,I'll come home to you
2023,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,[Spoken:]
2024,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,"You know, I was—"
2025,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,"I was wondering—you know—if you could keep on,"
2026,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Because the force—it—it's got a lot of power
2027,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,And it make me feel like—ah—it—it make me feel like Oh!
2028,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Lovely is the feelin' now
2029,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,"Fever, temperature's risin' now"
2030,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Power (ah power is the force the vow
2031,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,That makes it happen
2032,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,It asks no questions why
2033,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,So get closer (closer now to my body now
2034,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Just love me 'til you don't know how
2035,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,"Keep on with the force, don't stop"
2036,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2037,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,"Keep on with the force, don't stop"
2038,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2039,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Keep on with the force don't stop
2040,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2041,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Keep on with the force don't stop
2042,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2043,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Touch me and I feel on fire
2044,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Ain't nothin' like a love desire
2045,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,I'm melting (I'm melting like hot candle wax
2046,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Sensation (ah sensation lovely where we're at
2047,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,So let love take us through the hours
2048,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,I won't be complaining
2049,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,'Cause this is love power
2050,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Keep on with the force don't stop
2051,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2052,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Keep on with the force don't stop
2053,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2054,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Keep on with the force don't stop
2055,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2056,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Keep on with the force don't stop
2057,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2058,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,"(Oh baby, keep on...keep on"
2059,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Heartbreak enemy despise
2060,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Eternal (ah eternal love shines in my eyes
2061,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,So let love (oh let love take us through the hours
2062,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,I won't be complaining (no no
2063,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,"'Cause your love is alright, alright"
2064,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Keep on with the force don't stop
2065,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2066,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Keep on with the force don't stop
2067,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2068,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Keep on with the force don't stop
2069,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2070,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Keep on with the force don't stop
2071,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2072,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Keep on with the force don't stop (don't stop baby
2073,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Don't stop 'til you get enough
2074,1979,Michael Jackson,Off The Wall ,Don't Stop 'Til You Get Enough,Keep on with the force don't stop
