sl,Year,Artist,Album,Song,text
911,1998,Eminem,Slim Shady EP,"Low, Down, Dirty","They say that's where it ends, the closest they gon come is Tupac"
912,1998,Eminem,Slim Shady EP,"Low, Down, Dirty","It's politics, it's all a fix"
913,1998,Eminem,Slim Shady EP,"Low, Down, Dirty",Setup by these white blue collared hicks
914,1998,Eminem,Slim Shady EP,"Low, Down, Dirty",Just to make a dollar off of black music
915,1998,Eminem,Slim Shady EP,"Low, Down, Dirty",With a subliminal ball of tricks
916,1998,Eminem,Slim Shady EP,"Low, Down, Dirty",But those can kiss ass and swallow dicks
917,1998,Eminem,Slim Shady EP,"Low, Down, Dirty",[]
918,1998,Eminem,Slim Shady EP,If I Had...,Life by Marshall Mathers
919,1998,Eminem,Slim Shady EP,If I Had...,What is life?
920,1998,Eminem,Slim Shady EP,If I Had...,Life is like a big obstacle
921,1998,Eminem,Slim Shady EP,If I Had...,Put in front of your optical to slow you down
922,1998,Eminem,Slim Shady EP,If I Had...,And every time you think you've gotten past it
923,1998,Eminem,Slim Shady EP,If I Had...,It's gonna come back around and tackle you to the damn ground
924,1998,Eminem,Slim Shady EP,If I Had...,What are friends?
925,1998,Eminem,Slim Shady EP,If I Had...,Friends are people that you think are your friends
926,1998,Eminem,Slim Shady EP,If I Had...,"But they're really your enemies, with secret identities"
927,1998,Eminem,Slim Shady EP,If I Had...,"And disguises, to hide their true colors"
928,1998,Eminem,Slim Shady EP,If I Had...,So just when you think you're close enough to be brothers
929,1998,Eminem,Slim Shady EP,If I Had...,They wanna come back and cut your throat when you ain't lookin'
930,1998,Eminem,Slim Shady EP,If I Had...,What is money?
931,1998,Eminem,Slim Shady EP,If I Had...,Money is what makes a man act funny
932,1998,Eminem,Slim Shady EP,If I Had...,Money is the root of all evil
933,1998,Eminem,Slim Shady EP,If I Had...,Money'll make them same friends come back around
934,1998,Eminem,Slim Shady EP,If I Had...,Swearing that they was always down
935,1998,Eminem,Slim Shady EP,If I Had...,What is life?
936,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of life
937,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of backstabbing ass snakes with friendly grins
938,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of committing so many sins
939,1998,Eminem,Slim Shady EP,If I Had...,Tired of always giving in when this bottle of Henny wins
940,1998,Eminem,Slim Shady EP,If I Had...,Tired of never having any ends
941,1998,Eminem,Slim Shady EP,If I Had...,Tired of having skinny friends hooked on crack and mini-thins
942,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of this DJ playing your shit when he spins
943,1998,Eminem,Slim Shady EP,If I Had...,Tired of not having a deal
944,1998,Eminem,Slim Shady EP,If I Had...,Tired of having to deal with the bullshit without grabbing the steel
945,1998,Eminem,Slim Shady EP,If I Had...,Tired of drowning in my sorrow
946,1998,Eminem,Slim Shady EP,If I Had...,Tired of having to borrow a dollar for gas to start my Monte Carlo
947,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of motherfuckers sprayin' shit and dartin' off
948,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of jobs startin' off at five fifty an hour
949,1998,Eminem,Slim Shady EP,If I Had...,Then this boss wonders why I'm smartin' off
950,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of being fired every time I fart and cough
951,1998,Eminem,Slim Shady EP,If I Had...,Tired of having to work as a gas station clerk
952,1998,Eminem,Slim Shady EP,If I Had...,For this jerk breathing down my neck driving me berserk
953,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of using plastic silverware
954,1998,Eminem,Slim Shady EP,If I Had...,Tired of workin' at Builder's Square
955,1998,Eminem,Slim Shady EP,If I Had...,Tired of not being a millionaire
956,1998,Eminem,Slim Shady EP,If I Had...,But if I had a million dollars
957,1998,Eminem,Slim Shady EP,If I Had...,"I'd buy a damn brewery, and turn the planet into alcoholics"
958,1998,Eminem,Slim Shady EP,If I Had...,"If I had a magic wand, I'd make the world suck my dick"
959,1998,Eminem,Slim Shady EP,If I Had...,"Without a condom on, while I'm on the john"
960,1998,Eminem,Slim Shady EP,If I Had...,If I had a million bucks
961,1998,Eminem,Slim Shady EP,If I Had...,"It wouldn't be enough, because I'd still be out"
962,1998,Eminem,Slim Shady EP,If I Had...,Robbing armored trucks
963,1998,Eminem,Slim Shady EP,If I Had...,If I had one wish
964,1998,Eminem,Slim Shady EP,If I Had...,I would ask for a big enough ass for the whole world to kiss
965,1998,Eminem,Slim Shady EP,If I Had...,"I'm tired of being white trash, broke and always poor"
966,1998,Eminem,Slim Shady EP,If I Had...,Tired of taking pop bottles back to the party store
967,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of not having a phone
968,1998,Eminem,Slim Shady EP,If I Had...,Tired of not having a home to have one in if I did have it on
969,1998,Eminem,Slim Shady EP,If I Had...,Tired of not driving a BM
970,1998,Eminem,Slim Shady EP,If I Had...,"Tired of not working at GM, tired of wanting to be him"
971,1998,Eminem,Slim Shady EP,If I Had...,Tired of not sleeping without a Tylenol PM
972,1998,Eminem,Slim Shady EP,If I Had...,Tired of not performing in a packed coliseum
973,1998,Eminem,Slim Shady EP,If I Had...,Tired of not being on tour
974,1998,Eminem,Slim Shady EP,If I Had...,Tired of fucking the same blonde whore after work
975,1998,Eminem,Slim Shady EP,If I Had...,In the back of a Contour
976,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of faking knots with a stack of ones
977,1998,Eminem,Slim Shady EP,If I Had...,Having a lack of funds and resorting back to guns
978,1998,Eminem,Slim Shady EP,If I Had...,Tired of being stared at
979,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of wearing the same damn Nike Air hat
980,1998,Eminem,Slim Shady EP,If I Had...,Tired of stepping in clubs wearing the same pair of Lugz
981,1998,Eminem,Slim Shady EP,If I Had...,Tired of people saying they're tired of hearing me rap about drugs
982,1998,Eminem,Slim Shady EP,If I Had...,Tired of other rappers who ain't bringin' half the skill as me
983,1998,Eminem,Slim Shady EP,If I Had...,Saying they wasn't feeling me on Nobody's As Ill As Me
984,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of radio stations telling fibs
985,1998,Eminem,Slim Shady EP,If I Had...,Tired of JLB saying Where Hip-Hop Lives
986,1998,Eminem,Slim Shady EP,If I Had...,But if I had a million dollars
987,1998,Eminem,Slim Shady EP,If I Had...,"I'd buy a damn brewery, and turn the planet into alcoholics"
988,1998,Eminem,Slim Shady EP,If I Had...,"If I had a magic wand, I'd make the world suck my dick"
989,1998,Eminem,Slim Shady EP,If I Had...,"Without a condom on, while I'm on the john"
990,1998,Eminem,Slim Shady EP,If I Had...,If I had a million bucks
991,1998,Eminem,Slim Shady EP,If I Had...,"It wouldn't be enough, because I'd still be out"
992,1998,Eminem,Slim Shady EP,If I Had...,Robbing armored trucks
993,1998,Eminem,Slim Shady EP,If I Had...,If I had one wish
994,1998,Eminem,Slim Shady EP,If I Had...,I would ask for a big enough ass for the whole world to kiss
995,1998,Eminem,Slim Shady EP,If I Had...,You know what I'm saying?
996,1998,Eminem,Slim Shady EP,If I Had...,I'm tired of all of this bullshit
997,1998,Eminem,Slim Shady EP,If I Had...,Telling me to be positive
998,1998,Eminem,Slim Shady EP,If I Had...,How'm I supposed to be positive when I don't see shit positive?
999,1998,Eminem,Slim Shady EP,If I Had...,Know what I'm sayin'?
1000,1998,Eminem,Slim Shady EP,If I Had...,"I rap about shit around me, shit I see"
1001,1998,Eminem,Slim Shady EP,If I Had...,Know what I'm sayin'? Right now I'm tired of everything
1002,1998,Eminem,Slim Shady EP,If I Had...,Tired of all this player-hating that's going on in my own city
1003,1998,Eminem,Slim Shady EP,If I Had...,"Can't get no airplay, you know what I'm sayin'"
1004,1998,Eminem,Slim Shady EP,If I Had...,"But hey, it's cool though, you know what I'm sayin'?"
1005,1998,Eminem,Slim Shady EP,If I Had...,Just fed up
1006,1998,Eminem,Slim Shady EP,If I Had...,That's my word
1007,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,[Intro: Frogg]
1008,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Whoa!
1009,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"A get your hands in the air, and get to clapping 'em"
1010,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"And like, back and forth because ah"
1011,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,This is what you thought it wasn't
1012,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,It beez the brothers representin' the Dirty Dozen
1013,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,I be the F-R-O the double G [coughing in background]
1014,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,And check out the man he goes by the name of er...
1015,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,[Verse One: Eminem]
1016,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Slim Shady, brain dead like Jim Brady"
1017,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"I'm a M80, you Lil' like that Kim lady"
1018,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"I'm buzzing, Dirty Dozen, naughty rotten rhymer"
1019,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Cursing at you players worse than Marty Schottenheimer
1020,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,You wacker than the motherfucker you bit your style from
1021,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,You ain't gonna sell two copies if you press a double album
1022,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Admit it, fuck it, while we coming out in the open"
1023,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"I'm doing acid, crack, smack, coke and smoking dope then"
1024,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"My name is Marshall Mathers, I'm an alcoholic Hi Marshall"
1025,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,I have a disease and they don't know what to call it
1026,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Better hide your wallet 'cause I'm coming up quick to strip your cash
1027,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Bought a ticket to your concert just to come and whip your ass
1028,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Bitch, I'm coming out swinging, so fast it'll make your eyes spin"
1029,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,You getting knocked the fuck out like Mike Tyson
1030,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"The +Proof+ is in the pudding, just ask the Deshaun Holton"
1031,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,I'll slit your motherfucking throat worse than Ron Goldman
1032,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,[:]
1033,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,So when you see me on your block with two glocks
1034,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Screaming Fuck the World like Tupac
1035,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,I just don't give a fuck!
1036,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Talking that shit behind my back, dirty mackin"
1037,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Telling your boys that I'm on crack
1038,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,I just don't give a fuck!
1039,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,So put my tape back on the rack
1040,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Go run and tell your friends my shit is wack
1041,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,I just don't give a fuck!
1042,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,But see me on the street and duck
1043,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"'Cause you gon' get stuck, stoned and snuffed"
1044,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,'Cause I just don't give a fuck!
1045,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,[Verse Two: Eminem]
1046,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"I'm nicer than Pete, but I'm on a Search to crush a Milkbone"
1047,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"I'm everlasting, I melt Vanilla Ice like silicone"
1048,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,I'm ill enough to just straight up diss you for no reason
1049,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,I'm colder than snow season when it's twenty below freezing
1050,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Flavor with no seasoning, this is the sneak preview"
1051,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,I'll diss your magazine and still won't get a weak review
1052,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"I'll make your freak leave you, smell the Folgers crystals"
1053,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"This is a lyrical combat, gentlemen hold your pistols"
1054,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,But I form like Voltron and blast you with my shoulder missiles
1055,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Slim Shady, Eminem was the old initials Bye-bye!"
1056,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Extortion, snorting, supporting abortion"
1057,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Pathological liar, blowing shit out of proportion"
1058,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"The looniest, zaniest, spontaneous, sporadic"
1059,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Impulsive thinker, compulsive drinker, addict"
1060,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Half animal, half man"
1061,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Dumping your dead body inside of a fucking trash can
1062,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,With more holes than an Afghan
1063,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,[]
1064,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,[Verse Three: Eminem]
1065,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Somebody let me out this limousine hey, let me out!"
1066,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"I'm a caged demon, on stage screaming like Rage Against The Machine"
1067,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"I'm convinced I'm a fiend, shooting up while this record is spinning"
1068,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Clinically brain dead, I don't need a second opinion"
1069,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Fuck dropping the jewel, I'm flipping the sacred treasure"
1070,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"I'll bite your motherfucking style, just to make it fresher"
1071,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"I can't take the pressure, I'm sick of bitches"
1072,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Sick of nagging bosses bitching while I'm washing dishes
1073,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"In school I never said much, too busy having a headrush"
1074,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Doing too much rush had my face flushed like red blush
1075,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Then I went to Jim Beam, that's when my face grayed"
1076,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Went to gym in eighth grade, raped the women's swim team"
1077,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Don't take me for a joke I'm no comedian
1078,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Too many mental problems got me snorting coke and smoking weed again
1079,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"I'm going up over the curb, driving on the median"
1080,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Finally made it home, but I don't got the key to get in"
1081,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,[]
1082,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,[Outro: Eminem]
1083,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Shit, fuck everything..."
1084,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,"Outsiders, Pace One, Young Zee."
1085,1998,Eminem,Slim Shady EP,Just Don't Give A Fuck,Fuck the entire world...
1086,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [8X]
1087,1998,Eminem,Slim Shady EP,Just The Two Of Us,[Eminem]
1088,1998,Eminem,Slim Shady EP,Just The Two Of Us,Baby your da-da loves you hey
1089,1998,Eminem,Slim Shady EP,Just The Two Of Us,And I'ma always be here for you hey no matter what happens
1090,1998,Eminem,Slim Shady EP,Just The Two Of Us,You're all I got in this world
1091,1998,Eminem,Slim Shady EP,Just The Two Of Us,I would never give you up for nothin
1092,1998,Eminem,Slim Shady EP,Just The Two Of Us,Nobody in this world is ever gonna keep you from me
1093,1998,Eminem,Slim Shady EP,Just The Two Of Us,I love you
1094,1998,Eminem,Slim Shady EP,Just The Two Of Us,"C'mon Hai-Hai, we goin to the beach"
1095,1998,Eminem,Slim Shady EP,Just The Two Of Us,Grab a couple of toys and let da-da strap you in the car seat
1096,1998,Eminem,Slim Shady EP,Just The Two Of Us,Oh where's mama? She's takin a little nap in the trunk
1097,1998,Eminem,Slim Shady EP,Just The Two Of Us,Oh that smell whew! da-da musta runned over a skunk
1098,1998,Eminem,Slim Shady EP,Just The Two Of Us,Now I know what you're thinkin - it's kind of late to go swimmin
1099,1998,Eminem,Slim Shady EP,Just The Two Of Us,"But you know your mama, she's one of those type of women"
1100,1998,Eminem,Slim Shady EP,Just The Two Of Us,"that do crazy things, and if she don't get her way, she'll throw a fit"
1101,1998,Eminem,Slim Shady EP,Just The Two Of Us,"Don't play with da-da's toy knife, honey, let go of it no!"
1102,1998,Eminem,Slim Shady EP,Just The Two Of Us,"And don't look so upset, why you actin bashful?"
1103,1998,Eminem,Slim Shady EP,Just The Two Of Us,Don't you wanna help da-da build a sand castle? yeah!
1104,1998,Eminem,Slim Shady EP,Just The Two Of Us,And mama said she wants to show how far she can float
1105,1998,Eminem,Slim Shady EP,Just The Two Of Us,And don't worry about that little boo-boo on her throat
1106,1998,Eminem,Slim Shady EP,Just The Two Of Us,"It's just a little scratch - it don't hurt, her was eatin"
1107,1998,Eminem,Slim Shady EP,Just The Two Of Us,dinner while you were sweepin and spilled ketchup on her shirt
1108,1998,Eminem,Slim Shady EP,Just The Two Of Us,Mama's messy isn't she? We'll let her wash off in the water
1109,1998,Eminem,Slim Shady EP,Just The Two Of Us,"and me and you can pway by ourselves, can't we?"
1110,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [2X]
1111,1998,Eminem,Slim Shady EP,Just The Two Of Us,And when we ride!
1112,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [2X]
1113,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just you and I!
1114,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [2X]
1115,1998,Eminem,Slim Shady EP,Just The Two Of Us,And when we ride!
1116,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [2X]
1117,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just you and I!
1118,1998,Eminem,Slim Shady EP,Just The Two Of Us,See honey.. there's a place called heaven and a place called hell
1119,1998,Eminem,Slim Shady EP,Just The Two Of Us,A place called prison and a place called jail
1120,1998,Eminem,Slim Shady EP,Just The Two Of Us,And da-da's probably on his way to all of em except one
1121,1998,Eminem,Slim Shady EP,Just The Two Of Us,Cause mama's got a new husband and a stepson
1122,1998,Eminem,Slim Shady EP,Just The Two Of Us,And you don't want a brother do ya? Nah
1123,1998,Eminem,Slim Shady EP,Just The Two Of Us,Maybe when you're old enough to understand a little better
1124,1998,Eminem,Slim Shady EP,Just The Two Of Us,I'll explain it to ya
1125,1998,Eminem,Slim Shady EP,Just The Two Of Us,But for now we'll just say mama was real real bad
1126,1998,Eminem,Slim Shady EP,Just The Two Of Us,She was bein mean to dad and made him real real mad
1127,1998,Eminem,Slim Shady EP,Just The Two Of Us,But I still feel sad that I put her on time-out
1128,1998,Eminem,Slim Shady EP,Just The Two Of Us,"Sit back in your chair honey, quit tryin to climb out WAHH!"
1129,1998,Eminem,Slim Shady EP,Just The Two Of Us,"I told you it's okay HaiHai, wanna ba-ba?"
1130,1998,Eminem,Slim Shady EP,Just The Two Of Us,"Take a night-night? Nan-a-boo, goo-goo ga-ga?"
1131,1998,Eminem,Slim Shady EP,Just The Two Of Us,Her make goo-goo ca-ca? Da-da change your dia-dee
1132,1998,Eminem,Slim Shady EP,Just The Two Of Us,Clean the baby up so her can take a nighty-nighty
1133,1998,Eminem,Slim Shady EP,Just The Two Of Us,Your dad'll wake her up as soon as we get to the water
1134,1998,Eminem,Slim Shady EP,Just The Two Of Us,"Ninety-seven Bonnie and Clyde, me and my daughter"
1135,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [2X]
1136,1998,Eminem,Slim Shady EP,Just The Two Of Us,And when we ride!
1137,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [2X]
1138,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just you and I!
1139,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [2X]
1140,1998,Eminem,Slim Shady EP,Just The Two Of Us,And when we ride!
1141,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [2X]
1142,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just you and I!
1143,1998,Eminem,Slim Shady EP,Just The Two Of Us,"Wake up sweepy head we're here, before we pway"
1144,1998,Eminem,Slim Shady EP,Just The Two Of Us,we're gonna take mama for a wittle walk along the pier
1145,1998,Eminem,Slim Shady EP,Just The Two Of Us,"Baby, don't cry honey, don't get the wrong idea"
1146,1998,Eminem,Slim Shady EP,Just The Two Of Us,Mama's too sweepy to hear you screamin in her ear ma-maa!
1147,1998,Eminem,Slim Shady EP,Just The Two Of Us,"That's why you can't get her to wake, but don't worry"
1148,1998,Eminem,Slim Shady EP,Just The Two Of Us,Da-da made a nice bed for mommy at the bottom of the lake
1149,1998,Eminem,Slim Shady EP,Just The Two Of Us,"Here, you wanna help da-da tie a rope around this rock? yeah!"
1150,1998,Eminem,Slim Shady EP,Just The Two Of Us,We'll tie it to her footsie then we'll roll her off the dock
1151,1998,Eminem,Slim Shady EP,Just The Two Of Us,"Ready now, here we go, on the count of free.."
1152,1998,Eminem,Slim Shady EP,Just The Two Of Us,One.. two.. free.. WHEEEEEE! whoooooshhhhh
1153,1998,Eminem,Slim Shady EP,Just The Two Of Us,"There goes mama, spwashin in the wa-ta"
1154,1998,Eminem,Slim Shady EP,Just The Two Of Us,"No more fightin wit dad, no more restraining order"
1155,1998,Eminem,Slim Shady EP,Just The Two Of Us,"No more step-da-da, no more new brother"
1156,1998,Eminem,Slim Shady EP,Just The Two Of Us,"Blow her kisses bye-bye, tell mama you love her mommy!"
1157,1998,Eminem,Slim Shady EP,Just The Two Of Us,"Now we'll go play in the sand, build a castle and junk"
1158,1998,Eminem,Slim Shady EP,Just The Two Of Us,"But first, just help dad with two more things out the trunk"
1159,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [2X]
1160,1998,Eminem,Slim Shady EP,Just The Two Of Us,And when we ride!
1161,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [2X]
1162,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just you and I!
1163,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [2X]
1164,1998,Eminem,Slim Shady EP,Just The Two Of Us,And when we ride!
1165,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [2X]
1166,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just you and I!
1167,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just the two of us.. [4X]
1168,1998,Eminem,Slim Shady EP,Just The Two Of Us,[Eminem]
1169,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just me and you baby
1170,1998,Eminem,Slim Shady EP,Just The Two Of Us,is all we need in this world
1171,1998,Eminem,Slim Shady EP,Just The Two Of Us,Just me and you
1172,1998,Eminem,Slim Shady EP,Just The Two Of Us,Your da-da will always be there for you
1173,1998,Eminem,Slim Shady EP,Just The Two Of Us,Your da-da's always gonna love you
1174,1998,Eminem,Slim Shady EP,Just The Two Of Us,Remember that
1175,1998,Eminem,Slim Shady EP,Just The Two Of Us,If you ever need me I will always be here for you
1176,1998,Eminem,Slim Shady EP,Just The Two Of Us,"If you ever need anything, just ASK"
1177,1998,Eminem,Slim Shady EP,Just The Two Of Us,Da-da will be right there
1178,1998,Eminem,Slim Shady EP,Just The Two Of Us,Your da-da loves you
1179,1998,Eminem,Slim Shady EP,Just The Two Of Us,I love you baby
1180,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"feat. Swift, Bizarre & Fuzz"
1181,1998,Eminem,Slim Shady EP,No One's Iller Than Me,[Bizarre]
1182,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"Yeah...ha ha ha BANG!, Yeah, Bizarre Kid comin' at you"
1183,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"Eminem and Fuzz, and Mr. Swifty, ha ha"
1184,1998,Eminem,Slim Shady EP,No One's Iller Than Me,No one's iller than me wha?
1185,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"No one, no one is iller than me"
1186,1998,Eminem,Slim Shady EP,No One's Iller Than Me,No one is iller than me
1187,1998,Eminem,Slim Shady EP,No One's Iller Than Me,It's Mr. Swifty from the 313...
1188,1998,Eminem,Slim Shady EP,No One's Iller Than Me,[Swift]
1189,1998,Eminem,Slim Shady EP,No One's Iller Than Me,I make rappers wanna turn into singers
1190,1998,Eminem,Slim Shady EP,No One's Iller Than Me,I keep hoes lickin' they fingers
1191,1998,Eminem,Slim Shady EP,No One's Iller Than Me,Bring this competition and face this meanin'
1192,1998,Eminem,Slim Shady EP,No One's Iller Than Me,Got your whole crew doing subpeonas
1193,1998,Eminem,Slim Shady EP,No One's Iller Than Me,Hell nah you ain't seen a crew genius
1194,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"Murder whoever's between us, pack your heaters"
1195,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"Keep it close, you can't beat us"
1196,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"While your whole crew treat us like G's, you best believe this"
1197,1998,Eminem,Slim Shady EP,No One's Iller Than Me,I done made quadrapalegics outta these non-rappin rejects
1198,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"While the whole world ejects your tape, it ain't no secret"
1199,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"That your shit sounds fake, you can't stop it my mind state"
1200,1998,Eminem,Slim Shady EP,No One's Iller Than Me,Makes it too late for cops in tryin' to stop the crime rate
1201,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"I'm like Two-Face, I'm painful to rappers then you can tell"
1202,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"From these shells, how I gotta bend 'em like route canals"
1203,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"I erase all trails, somethin' farther from gettin' bail"
1204,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"Makes you wanna kill an emcee yourself, you might as well"
1205,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"Be within a 25 to life sentence, on linkin' trials"
1206,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"Horrified, and keep on frontin', repentin' and lose they bowels"
1207,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"Everything is foul when Swift's around, vacate now"
1208,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"Niggas dumb enough to try to front and escape, how?"
1209,1998,Eminem,Slim Shady EP,No One's Iller Than Me,I'm gonna take this 'gnac and drink it straight wild
1210,1998,Eminem,Slim Shady EP,No One's Iller Than Me,"Niggas steady fallin' in my face like milk crates, BLAAAOW!"
1211,1998,Eminem,Slim Shady EP,No One's Iller Than Me,It's Swifty from the 313
