sl,Year,artist,album,song,text
4854,1996,Eminem,Infinite,Jealousy Woes II,"And you was like, sampled **I need a new nigga**"
4855,1996,Eminem,Infinite,Jealousy Woes II,Someone rich that I could follow
4856,1996,Eminem,Infinite,Jealousy Woes II,And you'll be over me by the time you see tomorrow
4857,1996,Eminem,Infinite,Jealousy Woes II,"Leaving me in sorrow, Brandy never felt so broken hearted"
4858,1996,Eminem,Infinite,Jealousy Woes II,I fell apart when you departed then the joking started
4859,1996,Eminem,Infinite,Jealousy Woes II,"I was an open target, you play comedian"
4860,1996,Eminem,Infinite,Jealousy Woes II,And I became the laughing stock. but now I'm on my feet again
4861,1996,Eminem,Infinite,Jealousy Woes II,"And so we meet again, your acting like an ex-wife"
4862,1996,Eminem,Infinite,Jealousy Woes II,"All in my sex life, I got a message from Phife"
4863,1996,Eminem,Infinite,Jealousy Woes II,"He goes, You didn't want me to see you then, I don't want you now"
4864,1996,Eminem,Infinite,Jealousy Woes II,"Take a towel, wipe your brow, quit trying to hunt me down"
4865,1996,Eminem,Infinite,Jealousy Woes II,You run me down and now your trying to apologize
4866,1996,Eminem,Infinite,Jealousy Woes II,For all the lies and everytime you made me ball my eyes
4867,1996,Eminem,Infinite,Jealousy Woes II,"Because I got a bigger wallet size, you wanna swing it"
4868,1996,Eminem,Infinite,Jealousy Woes II,"Jealousy is in the house ya'll, Fellas sing it..."
4869,1996,Eminem,Infinite,Jealousy Woes II,[: Men Singing]
4870,1996,Eminem,Infinite,Jealousy Woes II,"Jealous, Jealousy, Jealousy [12X]"
4871,1998,Eminem, EP,"Low, Down, Dirty","Warning, this shit's gon be rated R, restricted"
4872,1998,Eminem, EP,"Low, Down, Dirty",You see this bullet hole in my neck? It's self inflicted
4873,1998,Eminem, EP,"Low, Down, Dirty","Doctor slapped my momma, Bitch you got a sick kid"
4874,1998,Eminem, EP,"Low, Down, Dirty","Arrested, molested myself and got convicted"
4875,1998,Eminem, EP,"Low, Down, Dirty","Wearing visors, sunglasses and disguises"
4876,1998,Eminem, EP,"Low, Down, Dirty",Cause my split personality is having an identity crisis
4877,1998,Eminem, EP,"Low, Down, Dirty","I'm Dr. Hyde and Mr. Jekyll, disrespectful"
4878,1998,Eminem, EP,"Low, Down, Dirty",Hearing voices in my head while these whispers echo
4879,1998,Eminem, EP,"Low, Down, Dirty",Murder Murder Redrum
4880,1998,Eminem, EP,"Low, Down, Dirty",Brain size of a bread crumb
4881,1998,Eminem, EP,"Low, Down, Dirty",Which drug will I end up dead from
4882,1998,Eminem, EP,"Low, Down, Dirty","Inebriated, till my stress is eleviated"
4883,1998,Eminem, EP,"Low, Down, Dirty",How in the  fornication  can Eminem and  be related?
4884,1998,Eminem, EP,"Low, Down, Dirty","Illiterate, illigitimate shit spitter"
4885,1998,Eminem, EP,"Low, Down, Dirty","Bitch getter, hid in the bush like Margot Kidder"
4886,1998,Eminem, EP,"Low, Down, Dirty",Jumped out Ahhhh! killed the bitch and did her
4887,1998,Eminem, EP,"Low, Down, Dirty",Use to let the babysitter suck my dick when I was little'er
4888,1998,Eminem, EP,"Low, Down, Dirty",Smoke a blunt while I'm titty  fornication in Bette Midler
4889,1998,Eminem, EP,"Low, Down, Dirty","Sniper, waiting on your roof like the Fiddler"
4890,1998,Eminem, EP,"Low, Down, Dirty",Y'all thought I was gonna rhyme with Riddler
4891,1998,Eminem, EP,"Low, Down, Dirty",Didn't Ya? Bring your bitch I wanna see if this dick gon' fit in her
4892,1998,Eminem, EP,"Low, Down, Dirty",[: Eminem + Redman Sample - 2X]
4893,1998,Eminem, EP,"Low, Down, Dirty",[E] I'm low down and I'm shiftee!
4894,1998,Eminem, EP,"Low, Down, Dirty",And if you hear a man that sounds like me smack him
4895,1998,Eminem, EP,"Low, Down, Dirty",and ask him where the  fornication  did he get his damn raps from..
4896,1998,Eminem, EP,"Low, Down, Dirty","I lace tunes, I'm out this world like Space Moons"
4897,1998,Eminem, EP,"Low, Down, Dirty",With a bunch crazed loons dismissin brains like braze wounds
4898,1998,Eminem, EP,"Low, Down, Dirty","Nothing but idiots and misfits, dipshits"
4899,1998,Eminem, EP,"Low, Down, Dirty","Doing whippits, passed out like Sanford snippits"
4900,1998,Eminem, EP,"Low, Down, Dirty","Where's the weed, I wanna tamper with it"
4901,1998,Eminem, EP,"Low, Down, Dirty",I'ma let your grandpa hit it
4902,1998,Eminem, EP,"Low, Down, Dirty",Mix it up with cocaine so her can't forget it
4903,1998,Eminem, EP,"Low, Down, Dirty"," fornication  it, maybe I'm a bum"
4904,1998,Eminem, EP,"Low, Down, Dirty",But I was put on this earth to make your baby mama cum
4905,1998,Eminem, EP,"Low, Down, Dirty",So what I'm on is way beyond the bomb or any alcoholic beverage
4906,1998,Eminem, EP,"Low, Down, Dirty",Losing all of my leverage
4907,1998,Eminem, EP,"Low, Down, Dirty","Went up inside the First National Bank broke, and left rich"
4908,1998,Eminem, EP,"Low, Down, Dirty",Walking bio-hazard causing wreckage
4909,1998,Eminem, EP,"Low, Down, Dirty",Smoked out like Eckridge
4910,1998,Eminem, EP,"Low, Down, Dirty",Band just making my neck itch
4911,1998,Eminem, EP,"Low, Down, Dirty",What the  fornication ? Gimme the tech bitch
4912,1998,Eminem, EP,"Low, Down, Dirty","You just lost your tip, there's a pubic hair in my breakfast"
4913,1998,Eminem, EP,"Low, Down, Dirty",Got shit popping off like bottle cap tips
4914,1998,Eminem, EP,"Low, Down, Dirty",Get your cap peeled like the dead skin of your mama's chapped lips
4915,1998,Eminem, EP,"Low, Down, Dirty","Slap hips, support domestic violence"
4916,1998,Eminem, EP,"Low, Down, Dirty",Beat your bitches ass while your kids stare in silence
4917,1998,Eminem, EP,"Low, Down, Dirty","I'm just joking, is Dirty Dozen's really dust smoking?"
4918,1998,Eminem, EP,"Low, Down, Dirty","If all your shit's missing, than probably one of us broke in"
4919,1998,Eminem, EP,"Low, Down, Dirty",[]
4920,1998,Eminem, EP,"Low, Down, Dirty","My head's ringing, like it was Spider Sense tingling"
4921,1998,Eminem, EP,"Low, Down, Dirty",Lit it like Green Bay did when they shitted on New England
4922,1998,Eminem, EP,"Low, Down, Dirty","I'm out the game, put the second string in"
4923,1998,Eminem, EP,"Low, Down, Dirty",This Brandy got my swinging
4924,1998,Eminem, EP,"Low, Down, Dirty",Bobbing back and forth like a penguin
4925,1998,Eminem, EP,"Low, Down, Dirty","Delinquent, toking microphones with Broken English"
4926,1998,Eminem, EP,"Low, Down, Dirty",Make your mama be like Ohh! This is good! Who sing this?
4927,1998,Eminem, EP,"Low, Down, Dirty",", his tape is dope, I love it"
4928,1998,Eminem, EP,"Low, Down, Dirty","It's rugged, but he needs to quit talking all that drug shit."
4929,1998,Eminem, EP,"Low, Down, Dirty",It was predicted by a medic
4930,1998,Eminem, EP,"Low, Down, Dirty",I'd grow to be an addicted diabetic
4931,1998,Eminem, EP,"Low, Down, Dirty",Living off liquid Triametic
4932,1998,Eminem, EP,"Low, Down, Dirty","Pathetic, but I don't think this headache's ever vanishing"
4933,1998,Eminem, EP,"Low, Down, Dirty","Panicing, I think I might have just took too much Anasin"
4934,1998,Eminem, EP,"Low, Down, Dirty","Frozen Manaquin, posted stiffer than a statue"
4935,1998,Eminem, EP,"Low, Down, Dirty","I think I'm dying, God is that you?"
4936,1998,Eminem, EP,"Low, Down, Dirty","Somebody help me, before I OD on an LP"
4937,1998,Eminem, EP,"Low, Down, Dirty",Take me to ER ASAP for and IV
4938,1998,Eminem, EP,"Low, Down, Dirty"," fornication   JLB, they don't support no hip hop"
4939,1998,Eminem, EP,"Low, Down, Dirty","They say that's where it ends, the closest they gon come is Tupac"
4940,1998,Eminem, EP,"Low, Down, Dirty","It's politics, it's all a fix"
4941,1998,Eminem, EP,"Low, Down, Dirty",Setup by these white blue collared hicks
4942,1998,Eminem, EP,"Low, Down, Dirty",Just to make a dollar off of black music
4943,1998,Eminem, EP,"Low, Down, Dirty",With a subliminal ball of tricks
4944,1998,Eminem, EP,"Low, Down, Dirty",But those can kiss ass and swallow dicks
4945,1998,Eminem, EP,"Low, Down, Dirty",[]
4946,1998,Eminem, EP,If I Had...,Life by Marshall Mathers
4947,1998,Eminem, EP,If I Had...,What is life?
4948,1998,Eminem, EP,If I Had...,Life is like a big obstacle
4949,1998,Eminem, EP,If I Had...,Put in front of your optical to slow you down
4950,1998,Eminem, EP,If I Had...,And every time you think you've gotten past it
4951,1998,Eminem, EP,If I Had...,It's gonna come back around and tackle you to the damn ground
4952,1998,Eminem, EP,If I Had...,What are friends?
4953,1998,Eminem, EP,If I Had...,Friends are people that you think are your friends
4954,1998,Eminem, EP,If I Had...,"But they're really your enemies, with secret identities"
4955,1998,Eminem, EP,If I Had...,"And disguises, to hide their true colors"
4956,1998,Eminem, EP,If I Had...,So just when you think you're close enough to be brothers
4957,1998,Eminem, EP,If I Had...,They wanna come back and cut your throat when you ain't lookin'
4958,1998,Eminem, EP,If I Had...,What is money?
4959,1998,Eminem, EP,If I Had...,Money is what makes a man act funny
4960,1998,Eminem, EP,If I Had...,Money is the root of all evil
4961,1998,Eminem, EP,If I Had...,Money'll make them same friends come back around
4962,1998,Eminem, EP,If I Had...,Swearing that they was always down
4963,1998,Eminem, EP,If I Had...,What is life?
4964,1998,Eminem, EP,If I Had...,I'm tired of life
4965,1998,Eminem, EP,If I Had...,I'm tired of backstabbing ass snakes with friendly grins
4966,1998,Eminem, EP,If I Had...,I'm tired of committing so many sins
4967,1998,Eminem, EP,If I Had...,Tired of always giving in when this bottle of Henny wins
4968,1998,Eminem, EP,If I Had...,Tired of never having any ends
4969,1998,Eminem, EP,If I Had...,Tired of having skinny friends hooked on crack and mini-thins
4970,1998,Eminem, EP,If I Had...,I'm tired of this DJ playing your shit when he spins
4971,1998,Eminem, EP,If I Had...,Tired of not having a deal
4972,1998,Eminem, EP,If I Had...,Tired of having to deal with the bullshit without grabbing the steel
4973,1998,Eminem, EP,If I Had...,Tired of drowning in my sorrow
4974,1998,Eminem, EP,If I Had...,Tired of having to borrow a dollar for gas to start my Monte Carlo
4975,1998,Eminem, EP,If I Had...,I'm tired of  fornication  ers sprayin' shit and dartin' off
4976,1998,Eminem, EP,If I Had...,I'm tired of jobs startin' off at five fifty an hour
4977,1998,Eminem, EP,If I Had...,Then this boss wonders why I'm smartin' off
4978,1998,Eminem, EP,If I Had...,I'm tired of being fired every time I fart and cough
4979,1998,Eminem, EP,If I Had...,Tired of having to work as a gas station clerk
4980,1998,Eminem, EP,If I Had...,For this jerk breathing down my neck driving me berserk
4981,1998,Eminem, EP,If I Had...,I'm tired of using plastic silverware
4982,1998,Eminem, EP,If I Had...,Tired of workin' at Builder's Square
4983,1998,Eminem, EP,If I Had...,Tired of not being a millionaire
4984,1998,Eminem, EP,If I Had...,But if I had a million dollars
4985,1998,Eminem, EP,If I Had...,"I'd buy a damn brewery, and turn the planet into alcoholics"
4986,1998,Eminem, EP,If I Had...,"If I had a magic wand, I'd make the world suck my dick"
4987,1998,Eminem, EP,If I Had...,"Without a condom on, while I'm on the john"
4988,1998,Eminem, EP,If I Had...,If I had a million bucks
4989,1998,Eminem, EP,If I Had...,"It wouldn't be enough, because I'd still be out"
4990,1998,Eminem, EP,If I Had...,Robbing armored trucks
4991,1998,Eminem, EP,If I Had...,If I had one wish
4992,1998,Eminem, EP,If I Had...,I would ask for a big enough ass for the whole world to kiss
4993,1998,Eminem, EP,If I Had...,"I'm tired of being white trash, broke and always poor"
4994,1998,Eminem, EP,If I Had...,Tired of taking pop bottles back to the party store
4995,1998,Eminem, EP,If I Had...,I'm tired of not having a phone
4996,1998,Eminem, EP,If I Had...,Tired of not having a home to have one in if I did have it on
4997,1998,Eminem, EP,If I Had...,Tired of not driving a BM
4998,1998,Eminem, EP,If I Had...,"Tired of not working at GM, tired of wanting to be him"
4999,1998,Eminem, EP,If I Had...,Tired of not sleeping without a Tylenol PM
5000,1998,Eminem, EP,If I Had...,Tired of not performing in a packed coliseum
5001,1998,Eminem, EP,If I Had...,Tired of not being on tour
5002,1998,Eminem, EP,If I Had...,Tired of  fornication ing the same blonde whore after work
5003,1998,Eminem, EP,If I Had...,In the back of a Contour
5004,1998,Eminem, EP,If I Had...,I'm tired of faking knots with a stack of ones
5005,1998,Eminem, EP,If I Had...,Having a lack of funds and resorting back to guns
5006,1998,Eminem, EP,If I Had...,Tired of being stared at
5007,1998,Eminem, EP,If I Had...,I'm tired of wearing the same damn Nike Air hat
5008,1998,Eminem, EP,If I Had...,Tired of stepping in clubs wearing the same pair of Lugz
5009,1998,Eminem, EP,If I Had...,Tired of people saying they're tired of hearing me rap about drugs
5010,1998,Eminem, EP,If I Had...,Tired of other rappers who ain't bringin' half the skill as me
5011,1998,Eminem, EP,If I Had...,Saying they wasn't feeling me on Nobody's As Ill As Me
5012,1998,Eminem, EP,If I Had...,I'm tired of radio stations telling fibs
5013,1998,Eminem, EP,If I Had...,Tired of JLB saying Where Hip-Hop Lives
5014,1998,Eminem, EP,If I Had...,But if I had a million dollars
5015,1998,Eminem, EP,If I Had...,"I'd buy a damn brewery, and turn the planet into alcoholics"
5016,1998,Eminem, EP,If I Had...,"If I had a magic wand, I'd make the world suck my dick"
5017,1998,Eminem, EP,If I Had...,"Without a condom on, while I'm on the john"
5018,1998,Eminem, EP,If I Had...,If I had a million bucks
5019,1998,Eminem, EP,If I Had...,"It wouldn't be enough, because I'd still be out"
5020,1998,Eminem, EP,If I Had...,Robbing armored trucks
5021,1998,Eminem, EP,If I Had...,If I had one wish
5022,1998,Eminem, EP,If I Had...,I would ask for a big enough ass for the whole world to kiss
5023,1998,Eminem, EP,If I Had...,You know what I'm saying?
5024,1998,Eminem, EP,If I Had...,I'm tired of all of this bullshit
5025,1998,Eminem, EP,If I Had...,Telling me to be positive
5026,1998,Eminem, EP,If I Had...,How'm I supposed to be positive when I don't see shit positive?
5027,1998,Eminem, EP,If I Had...,Know what I'm sayin'?
5028,1998,Eminem, EP,If I Had...,"I rap about shit around me, shit I see"
5029,1998,Eminem, EP,If I Had...,Know what I'm sayin'? Right now I'm tired of everything
5030,1998,Eminem, EP,If I Had...,Tired of all this player-hating that's going on in my own city
5031,1998,Eminem, EP,If I Had...,"Can't get no airplay, you know what I'm sayin'"
5032,1998,Eminem, EP,If I Had...,"But hey, it's cool though, you know what I'm sayin'?"
5033,1998,Eminem, EP,If I Had...,Just fed up
5034,1998,Eminem, EP,If I Had...,That's my word
5035,1998,Eminem, EP,Just Don't Give A  fornication ,[Intro: Frogg]
5036,1998,Eminem, EP,Just Don't Give A  fornication ,Whoa!
5037,1998,Eminem, EP,Just Don't Give A  fornication ,"A get your hands in the air, and get to clapping 'em"
5038,1998,Eminem, EP,Just Don't Give A  fornication ,"And like, back and forth because ah"
5039,1998,Eminem, EP,Just Don't Give A  fornication ,This is what you thought it wasn't
5040,1998,Eminem, EP,Just Don't Give A  fornication ,It beez the brothers representin' the Dirty Dozen
5041,1998,Eminem, EP,Just Don't Give A  fornication ,I be the F-R-O the double G [coughing in background]
5042,1998,Eminem, EP,Just Don't Give A  fornication ,And check out the man he goes by the name of er...
5043,1998,Eminem, EP,Just Don't Give A  fornication ,[Verse One: Eminem]
5044,1998,Eminem, EP,Just Don't Give A  fornication ,", brain dead like Jim Brady"
5045,1998,Eminem, EP,Just Don't Give A  fornication ,"I'm a M80, you Lil' like that Kim lady"
5046,1998,Eminem, EP,Just Don't Give A  fornication ,"I'm buzzing, Dirty Dozen, naughty rotten rhymer"
5047,1998,Eminem, EP,Just Don't Give A  fornication ,Cursing at you players worse than Marty Schottenheimer
5048,1998,Eminem, EP,Just Don't Give A  fornication ,You wacker than the  fornication  er you bit your style from
5049,1998,Eminem, EP,Just Don't Give A  fornication ,You ain't gonna sell two copies if you press a double album
5050,1998,Eminem, EP,Just Don't Give A  fornication ,"Admit it,  fornication  it, while we coming out in the open"
5051,1998,Eminem, EP,Just Don't Give A  fornication ,"I'm doing acid, crack, smack, coke and smoking dope then"
5052,1998,Eminem, EP,Just Don't Give A  fornication ,"My name is Marshall Mathers, I'm an alcoholic Hi Marshall"
5053,1998,Eminem, EP,Just Don't Give A  fornication ,I have a disease and they don't know what to call it
5054,1998,Eminem, EP,Just Don't Give A  fornication ,Better hide your wallet 'cause I'm coming up quick to strip your cash
5055,1998,Eminem, EP,Just Don't Give A  fornication ,Bought a ticket to your concert just to come and whip your ass
5056,1998,Eminem, EP,Just Don't Give A  fornication ,"Bitch, I'm coming out swinging, so fast it'll make your eyes spin"
5057,1998,Eminem, EP,Just Don't Give A  fornication ,You getting knocked the  fornication  out like Mike Tyson
5058,1998,Eminem, EP,Just Don't Give A  fornication ,"The +Proof+ is in the pudding, just ask the Deshaun Holton"
5059,1998,Eminem, EP,Just Don't Give A  fornication ,I'll slit your  fornication  ing throat worse than Ron Goldman
5060,1998,Eminem, EP,Just Don't Give A  fornication ,[:]
5061,1998,Eminem, EP,Just Don't Give A  fornication ,So when you see me on your block with two glocks
5062,1998,Eminem, EP,Just Don't Give A  fornication ,Screaming  fornication  the World like Tupac
5063,1998,Eminem, EP,Just Don't Give A  fornication ,I just don't give a  fornication !
5064,1998,Eminem, EP,Just Don't Give A  fornication ,"Talking that shit behind my back, dirty mackin"
5065,1998,Eminem, EP,Just Don't Give A  fornication ,Telling your boys that I'm on crack
5066,1998,Eminem, EP,Just Don't Give A  fornication ,I just don't give a  fornication !
5067,1998,Eminem, EP,Just Don't Give A  fornication ,So put my tape back on the rack
5068,1998,Eminem, EP,Just Don't Give A  fornication ,Go run and tell your friends my shit is wack
5069,1998,Eminem, EP,Just Don't Give A  fornication ,I just don't give a  fornication !
5070,1998,Eminem, EP,Just Don't Give A  fornication ,But see me on the street and duck
5071,1998,Eminem, EP,Just Don't Give A  fornication ,"'Cause you gon' get stuck, stoned and snuffed"
5072,1998,Eminem, EP,Just Don't Give A  fornication ,Cause I just don't give a  fornication !
5073,1998,Eminem, EP,Just Don't Give A  fornication ,[Verse Two: Eminem]
5074,1998,Eminem, EP,Just Don't Give A  fornication ,"I'm nicer than Pete, but I'm on a Search to crush a Milkbone"
5075,1998,Eminem, EP,Just Don't Give A  fornication ,"I'm everlasting, I melt Vanilla Ice like silicone"
5076,1998,Eminem, EP,Just Don't Give A  fornication ,I'm ill enough to just straight up diss you for no reason
5077,1998,Eminem, EP,Just Don't Give A  fornication ,I'm colder than snow season when it's twenty below freezing
5078,1998,Eminem, EP,Just Don't Give A  fornication ,"Flavor with no seasoning, this is the sneak preview"
5079,1998,Eminem, EP,Just Don't Give A  fornication ,I'll diss your magazine and still won't get a weak review
5080,1998,Eminem, EP,Just Don't Give A  fornication ,"I'll make your freak leave you, smell the Folgers crystals"
5081,1998,Eminem, EP,Just Don't Give A  fornication ,"This is a lyrical combat, gentlemen hold your pistols"
5082,1998,Eminem, EP,Just Don't Give A  fornication ,But I form like Voltron and blast you with my shoulder missiles
5083,1998,Eminem, EP,Just Don't Give A  fornication ,", Eminem was the old initials Bye-bye!"
5084,1998,Eminem, EP,Just Don't Give A  fornication ,"Extortion, snorting, supporting abortion"
5085,1998,Eminem, EP,Just Don't Give A  fornication ,"Pathological liar, blowing shit out of proportion"
5086,1998,Eminem, EP,Just Don't Give A  fornication ,"The looniest, zaniest, spontaneous, sporadic"
5087,1998,Eminem, EP,Just Don't Give A  fornication ,"Impulsive thinker, compulsive drinker, addict"
5088,1998,Eminem, EP,Just Don't Give A  fornication ,"Half animal, half man"
5089,1998,Eminem, EP,Just Don't Give A  fornication ,Dumping your dead body inside of a  fornication ing trash can
5090,1998,Eminem, EP,Just Don't Give A  fornication ,With more holes than an Afghan
5091,1998,Eminem, EP,Just Don't Give A  fornication ,[]
5092,1998,Eminem, EP,Just Don't Give A  fornication ,[Verse Three: Eminem]
5093,1998,Eminem, EP,Just Don't Give A  fornication ,"Somebody let me out this limousine hey, let me out!"
5094,1998,Eminem, EP,Just Don't Give A  fornication ,"I'm a caged demon, on stage screaming like Rage Against The Machine"
5095,1998,Eminem, EP,Just Don't Give A  fornication ,"I'm convinced I'm a fiend, shooting up while this record is spinning"
5096,1998,Eminem, EP,Just Don't Give A  fornication ,"Clinically brain dead, I don't need a second opinion"
5097,1998,Eminem, EP,Just Don't Give A  fornication ," fornication  dropping the jewel, I'm flipping the sacred treasure"
5098,1998,Eminem, EP,Just Don't Give A  fornication ,"I'll bite your  fornication  ing style, just to make it fresher"
5099,1998,Eminem, EP,Just Don't Give A  fornication ,"I can't take the pressure, I'm sick of bitches"
5100,1998,Eminem, EP,Just Don't Give A  fornication ,Sick of nagging bosses bitching while I'm washing dishes
5101,1998,Eminem, EP,Just Don't Give A  fornication ,"In school I never said much, too busy having a headrush"
5102,1998,Eminem, EP,Just Don't Give A  fornication ,Doing too much rush had my face flushed like red blush
5103,1998,Eminem, EP,Just Don't Give A  fornication ,"Then I went to Jim Beam, that's when my face grayed"
5104,1998,Eminem, EP,Just Don't Give A  fornication ,"Went to gym in eighth grade, rape the women's swim team"
5105,1998,Eminem, EP,Just Don't Give A  fornication ,Don't take me for a joke I'm no comedian
5106,1998,Eminem, EP,Just Don't Give A  fornication ,Too many mental problems got me snorting coke and smoking weed again
5107,1998,Eminem, EP,Just Don't Give A  fornication ,"I'm going up over the curb, driving on the median"
5108,1998,Eminem, EP,Just Don't Give A  fornication ,"Finally made it home, but I don't got the key to get in"
5109,1998,Eminem, EP,Just Don't Give A  fornication ,[]
5110,1998,Eminem, EP,Just Don't Give A  fornication ,[Outro: Eminem]
5111,1998,Eminem, EP,Just Don't Give A  fornication ,"Shit,  fornication  everything..."
5112,1998,Eminem, EP,Just Don't Give A  fornication ,"Outsiders, Pace One, Young Zee."
5113,1998,Eminem, EP,Just Don't Give A  fornication , fornication  the entire world...
5114,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [8X]
5115,1998,Eminem, EP,Just The Two Of Us,[Eminem]
5116,1998,Eminem, EP,Just The Two Of Us,Baby your da-da loves you hey
5117,1998,Eminem, EP,Just The Two Of Us,And I'ma always be here for you hey no matter what happens
5118,1998,Eminem, EP,Just The Two Of Us,You're all I got in this world
5119,1998,Eminem, EP,Just The Two Of Us,I would never give you up for nothin
5120,1998,Eminem, EP,Just The Two Of Us,Nobody in this world is ever gonna keep you from me
5121,1998,Eminem, EP,Just The Two Of Us,I love you
5122,1998,Eminem, EP,Just The Two Of Us,"C'mon Hai-Hai, we goin to the beach"
5123,1998,Eminem, EP,Just The Two Of Us,Grab a couple of toys and let da-da strap you in the car seat
5124,1998,Eminem, EP,Just The Two Of Us,Oh where's mama? She's takin a little nap in the trunk
5125,1998,Eminem, EP,Just The Two Of Us,Oh that smell whew! da-da musta runned over a skunk
5126,1998,Eminem, EP,Just The Two Of Us,Now I know what you're thinkin - it's kind of late to go swimmin
5127,1998,Eminem, EP,Just The Two Of Us,"But you know your mama, she's one of those type of women"
5128,1998,Eminem, EP,Just The Two Of Us,"that do crazy things, and if she don't get her way, she'll throw a fit"
5129,1998,Eminem, EP,Just The Two Of Us,"Don't play with da-da's toy knife, honey, let go of it no!"
5130,1998,Eminem, EP,Just The Two Of Us,"And don't look so upset, why you actin bashful?"
5131,1998,Eminem, EP,Just The Two Of Us,Don't you wanna help da-da build a sand castle? yeah!
5132,1998,Eminem, EP,Just The Two Of Us,And mama said she wants to show how far she can float
5133,1998,Eminem, EP,Just The Two Of Us,And don't worry about that little boo-boo on her throat
5134,1998,Eminem, EP,Just The Two Of Us,"It's just a little scratch - it don't hurt, her was eatin"
5135,1998,Eminem, EP,Just The Two Of Us,dinner while you were sweepin and spilled ketchup on her shirt
5136,1998,Eminem, EP,Just The Two Of Us,Mama's messy isn't she? We'll let her wash off in the water
5137,1998,Eminem, EP,Just The Two Of Us,"and me and you can pway by ourselves, can't we?"
5138,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [2X]
5139,1998,Eminem, EP,Just The Two Of Us,And when we ride!
5140,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [2X]
5141,1998,Eminem, EP,Just The Two Of Us,Just you and I!
5142,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [2X]
5143,1998,Eminem, EP,Just The Two Of Us,And when we ride!
5144,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [2X]
5145,1998,Eminem, EP,Just The Two Of Us,Just you and I!
5146,1998,Eminem, EP,Just The Two Of Us,See honey.. there's a place called heaven and a place called hell
5147,1998,Eminem, EP,Just The Two Of Us,A place called prison and a place called jail
5148,1998,Eminem, EP,Just The Two Of Us,And da-da's probably on his way to all of em except one
5149,1998,Eminem, EP,Just The Two Of Us,Cause mama's got a new husband and a stepson
5150,1998,Eminem, EP,Just The Two Of Us,And you don't want a brother do ya? Nah
5151,1998,Eminem, EP,Just The Two Of Us,Maybe when you're old enough to understand a little better
5152,1998,Eminem, EP,Just The Two Of Us,I'll explain it to ya
5153,1998,Eminem, EP,Just The Two Of Us,But for now we'll just say mama was real real bad
5154,1998,Eminem, EP,Just The Two Of Us,She was bein mean to dad and made him real real mad
5155,1998,Eminem, EP,Just The Two Of Us,But I still feel sad that I put her on time-out
5156,1998,Eminem, EP,Just The Two Of Us,"Sit back in your chair honey, quit tryin to climb out WAHH!"
5157,1998,Eminem, EP,Just The Two Of Us,"I told you it's okay HaiHai, wanna ba-ba?"
5158,1998,Eminem, EP,Just The Two Of Us,"Take a night-night? Nan-a-boo, goo-goo ga-ga?"
5159,1998,Eminem, EP,Just The Two Of Us,Her make goo-goo ca-ca? Da-da change your dia-dee
5160,1998,Eminem, EP,Just The Two Of Us,Clean the baby up so her can take a nighty-nighty
5161,1998,Eminem, EP,Just The Two Of Us,Your dad'll wake her up as soon as we get to the water
5162,1998,Eminem, EP,Just The Two Of Us,"Ninety-seven Bonnie and Clyde, me and my daughter"
5163,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [2X]
5164,1998,Eminem, EP,Just The Two Of Us,And when we ride!
5165,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [2X]
5166,1998,Eminem, EP,Just The Two Of Us,Just you and I!
5167,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [2X]
5168,1998,Eminem, EP,Just The Two Of Us,And when we ride!
5169,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [2X]
5170,1998,Eminem, EP,Just The Two Of Us,Just you and I!
5171,1998,Eminem, EP,Just The Two Of Us,"Wake up sweepy head we're here, before we pway"
5172,1998,Eminem, EP,Just The Two Of Us,we're gonna take mama for a wittle walk along the pier
5173,1998,Eminem, EP,Just The Two Of Us,"Baby, don't cry honey, don't get the wrong idea"
5174,1998,Eminem, EP,Just The Two Of Us,Mama's too sweepy to hear you screamin in her ear ma-maa!
5175,1998,Eminem, EP,Just The Two Of Us,"That's why you can't get her to wake, but don't worry"
5176,1998,Eminem, EP,Just The Two Of Us,Da-da made a nice bed for mommy at the bottom of the lake
5177,1998,Eminem, EP,Just The Two Of Us,"Here, you wanna help da-da tie a rope around this rock? yeah!"
5178,1998,Eminem, EP,Just The Two Of Us,We'll tie it to her footsie then we'll roll her off the dock
5179,1998,Eminem, EP,Just The Two Of Us,"Ready now, here we go, on the count of free.."
5180,1998,Eminem, EP,Just The Two Of Us,One.. two.. free.. WHEEEEEE! whoooooshhhhh
5181,1998,Eminem, EP,Just The Two Of Us,"There goes mama, spwashin in the wa-ta"
5182,1998,Eminem, EP,Just The Two Of Us,"No more fightin wit dad, no more restraining order"
5183,1998,Eminem, EP,Just The Two Of Us,"No more step-da-da, no more new brother"
5184,1998,Eminem, EP,Just The Two Of Us,"Blow her kisses bye-bye, tell mama you love her mommy!"
5185,1998,Eminem, EP,Just The Two Of Us,"Now we'll go play in the sand, build a castle and junk"
