sl,Year,artist,album,song,word
7433,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,fight
7434,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,tomorrow
7434,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,boys
7435,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,life
7436,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,live
7436,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,wanna
7437,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,marijuana
7438,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,brought
7439,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,matter
7440,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,shit's
7440,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,gonna
7440,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,shit
7440,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,goin
7441,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,stop
7441,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,sit
7441,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,ignoring
7442,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,wake
7442,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,feeling
7442,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,shit
7442,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,morning
7444,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,lot
7444,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,drugs
7445,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,girls
7445,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,screw
7446,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,parties
7446,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,crash
7447,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,sucks
7449,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,shit
7449,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,people
7450,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,grown
7450,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,upgraded
7450,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,graduated
7451,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,drugs
7451,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,updated
7452,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,lot
7452,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,growing
7453,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,lot
7453,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,throwing
7453,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,spew
7455,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,porch
7455,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,telling
7455,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,stories
7456,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,bottle
7456,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,jack
7457,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,grandkids
7457,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,lap
7458,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,babysitting
7458,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,hailie
7458,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,hailie's
7458,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,smashed
7459,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,time
7459,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,leave
7460,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,pullin
7460,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,sleeve
7461,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,wanna
7461,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,gotta
7461,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,stay
7462,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,drugs
7462,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,hold
7463,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,time
7465,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,sucker
7465,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,gotta
7466,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,drugs
7466,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,hold
7467,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,time
7467,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,leave
7468,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,pullin
7468,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,sleeve
7469,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,wanna
7469,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,gotta
7469,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,stay
7470,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,drugs
7470,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,hold
7471,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,time
7473,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,sucker
7473,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,gotta
7474,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,drugs
7474,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,hold
7475,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,drugs
7475,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,hold
7476,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,hold
7477,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,drugs
7477,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,hold
7478,2000,Eminem,The Marshall Mathers LP ,Drug Ballad,hold
7479,2000,Eminem,The Marshall Mathers LP ,Amityville,feat
7479,2000,Eminem,The Marshall Mathers LP ,Amityville,bizarre
7480,2000,Eminem,The Marshall Mathers LP ,Amityville,kill
7480,2000,Eminem,The Marshall Mathers LP ,Amityville,kill
7480,2000,Eminem,The Marshall Mathers LP ,Amityville,kill
7481,2000,Eminem,The Marshall Mathers LP ,Amityville,dahh
7481,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7481,2000,Eminem,The Marshall Mathers LP ,Amityville,dahh
7481,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7481,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7482,2000,Eminem,The Marshall Mathers LP ,Amityville,dahh
7482,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7482,2000,Eminem,The Marshall Mathers LP ,Amityville,dahh
7482,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7482,2000,Eminem,The Marshall Mathers LP ,Amityville,duh
7483,2000,Eminem,The Marshall Mathers LP ,Amityville,kill
7483,2000,Eminem,The Marshall Mathers LP ,Amityville,kill
7483,2000,Eminem,The Marshall Mathers LP ,Amityville,kill
7484,2000,Eminem,The Marshall Mathers LP ,Amityville,dahh
7484,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7484,2000,Eminem,The Marshall Mathers LP ,Amityville,dahh
7484,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7484,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7485,2000,Eminem,The Marshall Mathers LP ,Amityville,dahh
7485,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7485,2000,Eminem,The Marshall Mathers LP ,Amityville,dahh
7485,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7485,2000,Eminem,The Marshall Mathers LP ,Amityville,dumm
7486,2000,Eminem,The Marshall Mathers LP ,Amityville,kill
7486,2000,Eminem,The Marshall Mathers LP ,Amityville,kill
7486,2000,Eminem,The Marshall Mathers LP ,Amityville,kill
7487,2000,Eminem,The Marshall Mathers LP ,Amityville,eminem
7488,2000,Eminem,The Marshall Mathers LP ,Amityville,mentally
7488,2000,Eminem,The Marshall Mathers LP ,Amityville,ill
7488,2000,Eminem,The Marshall Mathers LP ,Amityville,amityville
7489,2000,Eminem,The Marshall Mathers LP ,Amityville,accidentally
7489,2000,Eminem,The Marshall Mathers LP ,Amityville,kill
7489,2000,Eminem,The Marshall Mathers LP ,Amityville,family
7490,2000,Eminem,The Marshall Mathers LP ,Amityville,thinkin
7490,2000,Eminem,The Marshall Mathers LP ,Amityville,god
7490,2000,Eminem,The Marshall Mathers LP ,Amityville,damnit
7490,2000,Eminem,The Marshall Mathers LP ,Amityville,he'ssss
7491,2000,Eminem,The Marshall Mathers LP ,Amityville,mentally
7491,2000,Eminem,The Marshall Mathers LP ,Amityville,ill
7491,2000,Eminem,The Marshall Mathers LP ,Amityville,amityville
7492,2000,Eminem,The Marshall Mathers LP ,Amityville,he'ssss
7492,2000,Eminem,The Marshall Mathers LP ,Amityville,repeats
7493,2000,Eminem,The Marshall Mathers LP ,Amityville,eminem
7494,2000,Eminem,The Marshall Mathers LP ,Amityville,lifted
7494,2000,Eminem,The Marshall Mathers LP ,Amityville,spin
7494,2000,Eminem,The Marshall Mathers LP ,Amityville,til
7494,2000,Eminem,The Marshall Mathers LP ,Amityville,half
7494,2000,Eminem,The Marshall Mathers LP ,Amityville,twisted
7495,2000,Eminem,The Marshall Mathers LP ,Amityville,feet
7495,2000,Eminem,The Marshall Mathers LP ,Amityville,planted
7495,2000,Eminem,The Marshall Mathers LP ,Amityville,stand
7495,2000,Eminem,The Marshall Mathers LP ,Amityville,grin
7495,2000,Eminem,The Marshall Mathers LP ,Amityville,chapped
7495,2000,Eminem,The Marshall Mathers LP ,Amityville,lipstick
7495,2000,Eminem,The Marshall Mathers LP ,Amityville,smack
7496,2000,Eminem,The Marshall Mathers LP ,Amityville,pen
7496,2000,Eminem,The Marshall Mathers LP ,Amityville,ink
7496,2000,Eminem,The Marshall Mathers LP ,Amityville,sinful
7496,2000,Eminem,The Marshall Mathers LP ,Amityville,rap
7496,2000,Eminem,The Marshall Mathers LP ,Amityville,sick
7496,2000,Eminem,The Marshall Mathers LP ,Amityville,shit
7497,2000,Eminem,The Marshall Mathers LP ,Amityville,shrink
7497,2000,Eminem,The Marshall Mathers LP ,Amityville,pencil
7497,2000,Eminem,The Marshall Mathers LP ,Amityville,visit
7498,2000,Eminem,The Marshall Mathers LP ,Amityville,drink
7498,2000,Eminem,The Marshall Mathers LP ,Amityville,gin
7498,2000,Eminem,The Marshall Mathers LP ,Amityville,til
7498,2000,Eminem,The Marshall Mathers LP ,Amityville,chin's
7498,2000,Eminem,The Marshall Mathers LP ,Amityville,splashed
7498,2000,Eminem,The Marshall Mathers LP ,Amityville,whiskers
7498,2000,Eminem,The Marshall Mathers LP ,Amityville,whoosh
7499,2000,Eminem,The Marshall Mathers LP ,Amityville,hash
7499,2000,Eminem,The Marshall Mathers LP ,Amityville,whiskey
7499,2000,Eminem,The Marshall Mathers LP ,Amityville,ash
7499,2000,Eminem,The Marshall Mathers LP ,Amityville,til
7499,2000,Eminem,The Marshall Mathers LP ,Amityville,slap
7499,2000,Eminem,The Marshall Mathers LP ,Amityville,bitches
7499,2000,Eminem,The Marshall Mathers LP ,Amityville,smack
7500,2000,Eminem,The Marshall Mathers LP ,Amityville,bizzy
7500,2000,Eminem,The Marshall Mathers LP ,Amityville,past
7501,2000,Eminem,The Marshall Mathers LP ,Amityville,mash
7501,2000,Eminem,The Marshall Mathers LP ,Amityville,imagine
7503,2000,Eminem,The Marshall Mathers LP ,Amityville,bizarre
7504,2000,Eminem,The Marshall Mathers LP ,Amityville,fornication
7504,2000,Eminem,The Marshall Mathers LP ,Amityville,cousin
7504,2000,Eminem,The Marshall Mathers LP ,Amityville,asshole
7504,2000,Eminem,The Marshall Mathers LP ,Amityville,slit
7504,2000,Eminem,The Marshall Mathers LP ,Amityville,mother's
7504,2000,Eminem,The Marshall Mathers LP ,Amityville,throat
7505,2000,Eminem,The Marshall Mathers LP ,Amityville,guess
7505,2000,Eminem,The Marshall Mathers LP ,Amityville,slim
7505,2000,Eminem,The Marshall Mathers LP ,Amityville,shady
7505,2000,Eminem,The Marshall Mathers LP ,Amityville,signed
7505,2000,Eminem,The Marshall Mathers LP ,Amityville,interscope
7506,2000,Eminem,The Marshall Mathers LP ,Amityville,sister's
7506,2000,Eminem,The Marshall Mathers LP ,Amityville,birthday
7506,2000,Eminem,The Marshall Mathers LP ,Amityville,remember
7507,2000,Eminem,The Marshall Mathers LP ,Amityville,gift
7507,2000,Eminem,The Marshall Mathers LP ,Amityville,ten
7507,2000,Eminem,The Marshall Mathers LP ,Amityville,boys
7507,2000,Eminem,The Marshall Mathers LP ,Amityville,virginity
7508,2000,Eminem,The Marshall Mathers LP ,Amityville,mmm
7508,2000,Eminem,The Marshall Mathers LP ,Amityville,mmm
7508,2000,Eminem,The Marshall Mathers LP ,Amityville,bitches
7508,2000,Eminem,The Marshall Mathers LP ,Amityville,horny
7508,2000,Eminem,The Marshall Mathers LP ,Amityville,ass
7508,2000,Eminem,The Marshall Mathers LP ,Amityville,freak
7509,2000,Eminem,The Marshall Mathers LP ,Amityville,mother
7509,2000,Eminem,The Marshall Mathers LP ,Amityville,raped
7509,2000,Eminem,The Marshall Mathers LP ,Amityville,ate
7509,2000,Eminem,The Marshall Mathers LP ,Amityville,pussy
7509,2000,Eminem,The Marshall Mathers LP ,Amityville,sleep
7510,2000,Eminem,The Marshall Mathers LP ,Amityville,pissy
7510,2000,Eminem,The Marshall Mathers LP ,Amityville,drunk
7510,2000,Eminem,The Marshall Mathers LP ,Amityville,throwing
7510,2000,Eminem,The Marshall Mathers LP ,Amityville,urinal
7510,2000,Eminem,The Marshall Mathers LP ,Amityville,fornication
7510,2000,Eminem,The Marshall Mathers LP ,Amityville,ing
7510,2000,Eminem,The Marshall Mathers LP ,Amityville,homo
7511,2000,Eminem,The Marshall Mathers LP ,Amityville,dad's
7511,2000,Eminem,The Marshall Mathers LP ,Amityville,funeral
7513,2000,Eminem,The Marshall Mathers LP ,Amityville,eminem
7514,2000,Eminem,The Marshall Mathers LP ,Amityville,city
7514,2000,Eminem,The Marshall Mathers LP ,Amityville,filled
7514,2000,Eminem,The Marshall Mathers LP ,Amityville,bunch
7514,2000,Eminem,The Marshall Mathers LP ,Amityville,fornication
7514,2000,Eminem,The Marshall Mathers LP ,Amityville,ing
7514,2000,Eminem,The Marshall Mathers LP ,Amityville,idiots
7515,2000,Eminem,The Marshall Mathers LP ,Amityville,mother
7515,2000,Eminem,The Marshall Mathers LP ,Amityville,fornication
7515,2000,Eminem,The Marshall Mathers LP ,Amityville,poppin
7515,2000,Eminem,The Marshall Mathers LP ,Amityville,shit
7515,2000,Eminem,The Marshall Mathers LP ,Amityville,killed
7515,2000,Eminem,The Marshall Mathers LP ,Amityville,killed
7516,2000,Eminem,The Marshall Mathers LP ,Amityville,call
7516,2000,Eminem,The Marshall Mathers LP ,Amityville,detroit
7516,2000,Eminem,The Marshall Mathers LP ,Amityville,call
7516,2000,Eminem,The Marshall Mathers LP ,Amityville,amityville
7516,2000,Eminem,The Marshall Mathers LP ,Amityville,ville
7517,2000,Eminem,The Marshall Mathers LP ,Amityville,capped
7517,2000,Eminem,The Marshall Mathers LP ,Amityville,cavity
7517,2000,Eminem,The Marshall Mathers LP ,Amityville,filled
7517,2000,Eminem,The Marshall Mathers LP ,Amityville,filled
7518,2000,Eminem,The Marshall Mathers LP ,Amityville,ahahahaha
7518,2000,Eminem,The Marshall Mathers LP ,Amityville,crowned
7518,2000,Eminem,The Marshall Mathers LP ,Amityville,murder
7518,2000,Eminem,The Marshall Mathers LP ,Amityville,capital
7519,2000,Eminem,The Marshall Mathers LP ,Amityville,detroit
7519,2000,Eminem,The Marshall Mathers LP ,Amityville,mother
7519,2000,Eminem,The Marshall Mathers LP ,Amityville,fornication
7519,2000,Eminem,The Marshall Mathers LP ,Amityville,ing
7519,2000,Eminem,The Marshall Mathers LP ,Amityville,hamburger
7519,2000,Eminem,The Marshall Mathers LP ,Amityville,hill
7519,2000,Eminem,The Marshall Mathers LP ,Amityville,hill
7520,2000,Eminem,The Marshall Mathers LP ,Amityville,drivebys
7520,2000,Eminem,The Marshall Mathers LP ,Amityville,park
7520,2000,Eminem,The Marshall Mathers LP ,Amityville,front
7520,2000,Eminem,The Marshall Mathers LP ,Amityville,houses
7520,2000,Eminem,The Marshall Mathers LP ,Amityville,shoot
7521,2000,Eminem,The Marshall Mathers LP ,Amityville,police
7521,2000,Eminem,The Marshall Mathers LP ,Amityville,fornication
7521,2000,Eminem,The Marshall Mathers LP ,Amityville,ing
7521,2000,Eminem,The Marshall Mathers LP ,Amityville,shoot
7522,2000,Eminem,The Marshall Mathers LP ,Amityville,mentality
7522,2000,Eminem,The Marshall Mathers LP ,Amityville,reality
7523,2000,Eminem,The Marshall Mathers LP ,Amityville,hear
7523,2000,Eminem,The Marshall Mathers LP ,Amityville,wanna
7523,2000,Eminem,The Marshall Mathers LP ,Amityville,challenge
7523,2000,Eminem,The Marshall Mathers LP ,Amityville,huh
7524,2000,Eminem,The Marshall Mathers LP ,Amityville,holding
7524,2000,Eminem,The Marshall Mathers LP ,Amityville,pistol
7524,2000,Eminem,The Marshall Mathers LP ,Amityville,calibres
7525,2000,Eminem,The Marshall Mathers LP ,Amityville,registration
7525,2000,Eminem,The Marshall Mathers LP ,Amityville,shit
7525,2000,Eminem,The Marshall Mathers LP ,Amityville,valid
7526,2000,Eminem,The Marshall Mathers LP ,Amityville,snap
7526,2000,Eminem,The Marshall Mathers LP ,Amityville,held
7526,2000,Eminem,The Marshall Mathers LP ,Amityville,accountable
7526,2000,Eminem,The Marshall Mathers LP ,Amityville,actions
7527,2000,Eminem,The Marshall Mathers LP ,Amityville,accidents
7527,2000,Eminem,The Marshall Mathers LP ,Amityville,happen
7528,2000,Eminem,The Marshall Mathers LP ,Amityville,thousand
7528,2000,Eminem,The Marshall Mathers LP ,Amityville,bullets
7528,2000,Eminem,The Marshall Mathers LP ,Amityville,house
7529,2000,Eminem,The Marshall Mathers LP ,Amityville,collapse
7529,2000,Eminem,The Marshall Mathers LP ,Amityville,foundation
7529,2000,Eminem,The Marshall Mathers LP ,Amityville,found
7530,2000,Eminem,The Marshall Mathers LP ,Amityville,family
7531,2000,Eminem,The Marshall Mathers LP ,Amityville,damnit
7531,2000,Eminem,The Marshall Mathers LP ,Amityville,meant
7531,2000,Eminem,The Marshall Mathers LP ,Amityville,tells
7533,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7533,2000,Eminem,The Marshall Mathers LP ,Amityville,tahh
7533,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7533,2000,Eminem,The Marshall Mathers LP ,Amityville,dah
7534,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7534,2000,Eminem,The Marshall Mathers LP ,Amityville,tahh
7534,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7534,2000,Eminem,The Marshall Mathers LP ,Amityville,dah
7535,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7535,2000,Eminem,The Marshall Mathers LP ,Amityville,tahh
7535,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7535,2000,Eminem,The Marshall Mathers LP ,Amityville,dah
7536,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7536,2000,Eminem,The Marshall Mathers LP ,Amityville,tahh
7536,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7536,2000,Eminem,The Marshall Mathers LP ,Amityville,dah
7537,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7537,2000,Eminem,The Marshall Mathers LP ,Amityville,tahh
7537,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7537,2000,Eminem,The Marshall Mathers LP ,Amityville,dah
7538,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7538,2000,Eminem,The Marshall Mathers LP ,Amityville,tahh
7538,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7538,2000,Eminem,The Marshall Mathers LP ,Amityville,dah
7539,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7539,2000,Eminem,The Marshall Mathers LP ,Amityville,tahh
7539,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7539,2000,Eminem,The Marshall Mathers LP ,Amityville,dah
7540,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7540,2000,Eminem,The Marshall Mathers LP ,Amityville,tahh
7540,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7540,2000,Eminem,The Marshall Mathers LP ,Amityville,dah
7541,2000,Eminem,The Marshall Mathers LP ,Amityville,dum
7542,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,feat
7542,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,dre
7542,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,nate
7542,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,dogg
7542,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,snoop
7542,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,dogg
7542,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,xzibit
7543,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,dre
7544,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,yeah
7544,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,whattup
7544,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,detroit
7545,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,snoop
7546,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,nuh
7547,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,ahhh
7549,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,shit
7549,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,niggaz
7549,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,times
7549,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,dre
7550,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,dre
7551,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,sho
7552,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,snoop
7553,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,naw
7553,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,smell
7554,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,special
7556,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,yeah
7556,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,toast
7556,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,boogie
7556,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,baby
7557,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,uhh
7557,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,boogie
7557,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,oogie
7557,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,oogie
7558,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,yeah
7558,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,y'know
7558,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,crackin
7558,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,dre
7559,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,dre
7560,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,lay
7560,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,kick
7560,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,simplistic
7560,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,pimp
7560,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,shit
7561,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,slim's
7561,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,shit
7561,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,start
7561,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,riots
7561,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,limp
7561,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,bizkit
7561,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,limp
7561,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,bizkit
7562,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,throw
7562,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,guilty
7562,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,conscience
7562,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,concerts
7563,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,watch
7563,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,mosh
7563,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,pits
7563,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,til
7563,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,mother
7563,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,fornication
7563,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,ers
7563,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,knock
7563,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,unconcious
7564,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,watch
7564,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,crowds
7564,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,slim
7564,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,draws
7565,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,rowdy
7565,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,crenshaw
7565,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,boulevard
7565,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,packed
7565,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,fulla
7565,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,cars
7566,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,crowds
7566,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,snoop
7566,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,draw
7566,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,niggaz
7566,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,crenshaw
7567,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,beach
7567,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,south
7567,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,central
7568,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,loud
7568,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,scream
7568,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,whoa
7568,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,niggaz
7569,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,grown
7569,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,ass
7569,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,ignorant
7569,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,hair
7569,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,triggers
7570,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,hehe
7570,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,army
7570,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,harm
7571,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,shady
7571,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,doggy
7571,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,beach
7572,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,east
7572,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,syde
7572,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,makin
7572,2000,Eminem,The Marshall Mathers LP ,Bitch Please II,songs
