Date,Open,High,Low,Close,Adj Close,Volume
2015-10-09,547.500000,547.500000,540.099976,543.075012,516.124756,1721614
2015-10-12,543.849976,547.750000,538.900024,540.275024,513.463623,1108670
2015-10-13,537.775024,541.075012,536.599976,538.174988,511.467834,911826
2015-10-14,534.400024,543.250000,533.525024,542.375000,515.459473,1374574
2015-10-15,542.849976,548.250000,540.500000,542.075012,515.174316,1962976
2015-10-16,545.000000,550.750000,542.500000,550.025024,522.729858,2421844
2015-10-19,550.000000,551.049988,547.150024,548.900024,521.660645,1327110
2015-10-20,549.000000,551.450012,545.599976,547.450012,520.282654,1925678
2015-10-21,549.450012,552.000000,542.500000,547.500000,520.330139,3636602
2015-10-23,549.724976,556.849976,548.000000,554.250000,526.745117,2233524
2015-10-26,556.974976,557.099976,548.500000,550.750000,523.418762,2443992
2015-10-27,547.775024,557.000000,547.775024,555.450012,527.885559,4492016
2015-10-28,552.525024,562.000000,552.525024,555.750000,528.170715,3847380
2015-10-29,555.000000,557.250000,550.000000,551.775024,524.393005,3351184
2015-10-30,551.000000,556.000000,545.224976,549.799988,522.515991,4048730
2015-11-02,547.525024,547.950012,538.250000,541.549988,514.675354,1578276
2015-11-03,545.474976,546.000000,539.599976,542.450012,515.530701,1274296
2015-11-04,545.025024,549.049988,539.125000,540.849976,514.010071,1348222
2015-11-05,539.250000,541.500000,534.750000,539.924988,513.130920,1798476
2015-11-06,540.349976,544.500000,537.625000,540.450012,513.630005,2940502
2015-11-09,529.000000,534.825012,525.500000,532.400024,505.979431,5714716
2015-11-10,530.025024,532.500000,526.224976,527.299988,501.132599,2201290
2015-11-13,524.700012,527.500000,520.500000,526.025024,499.920837,1970014
2015-11-16,524.375000,532.500000,522.625000,530.474976,504.149902,2367366
2015-11-17,531.650024,531.900024,525.599976,530.400024,504.078735,1283702
2015-11-18,530.849976,532.924988,523.150024,524.299988,498.281433,1223360
2015-11-19,527.500000,535.474976,524.799988,534.450012,507.927704,1638840
2015-11-20,532.450012,540.125000,530.000000,535.424988,508.854340,2324080
2015-11-23,537.000000,537.750000,529.525024,533.025024,506.573486,1704140
2015-11-24,532.625000,536.750000,531.049988,532.174988,505.765625,2001126
2015-11-26,529.500000,533.500000,525.549988,531.974976,505.575500,4395742
2015-11-27,532.424988,541.099976,530.474976,539.700012,512.917175,3462536
2015-11-30,539.599976,540.500000,534.849976,538.875000,512.133118,2623888
2015-12-01,538.525024,542.450012,536.750000,541.500000,514.627930,947666
2015-12-02,545.000000,546.349976,535.924988,538.900024,512.156860,1281142
2015-12-03,536.250000,540.500000,533.650024,538.375000,511.657959,1903856
2015-12-04,536.799988,536.799988,528.000000,529.450012,503.175873,2929914
2015-12-07,534.099976,535.549988,530.549988,530.974976,504.625153,2907404
2015-12-08,530.500000,530.950012,523.500000,524.625000,498.590271,2451330
2015-12-09,523.549988,528.500000,522.424988,523.724976,497.734894,1945308
2015-12-10,522.500000,531.599976,521.150024,530.299988,503.983643,3257170
2015-12-11,530.000000,530.299988,521.000000,523.174988,497.212250,1516960
2015-12-14,520.500000,529.924988,520.049988,527.525024,501.346375,2939008
2015-12-15,526.500000,531.224976,522.650024,529.724976,503.437164,2278708
2015-12-16,531.500000,536.674988,529.674988,533.650024,507.167450,3421384
2015-12-17,536.950012,542.000000,532.500000,540.125000,513.321106,2439006
2015-12-18,542.500000,542.500000,534.250000,536.500000,509.875946,1586064
2015-12-21,535.875000,539.950012,534.525024,537.700012,511.016449,1548750
2015-12-22,537.250000,538.250000,532.000000,533.224976,506.763458,1214768
2015-12-23,536.299988,538.974976,534.575012,537.049988,510.398712,1506984
2015-12-24,538.099976,538.200012,534.150024,537.000000,510.351166,1073176
2015-12-28,537.000000,539.950012,533.875000,538.625000,511.895538,3877714
2015-12-29,539.474976,539.924988,535.650024,538.974976,512.228210,2115806
2015-12-30,540.000000,540.974976,536.275024,537.150024,510.493713,1056280
2015-12-31,537.500000,542.450012,537.500000,541.075012,514.223938,4645004
2016-01-01,541.200012,545.125000,538.075012,544.375000,517.360168,1597538
2016-01-04,542.000000,542.000000,534.049988,535.250000,508.688019,2593768
2016-01-05,535.099976,537.400024,530.674988,531.200012,504.839020,1580436
2016-01-06,528.325012,538.375000,528.325012,533.549988,507.072327,2082768
2016-01-07,530.049988,532.450012,524.849976,528.099976,501.892792,3027714
2016-01-08,530.974976,532.250000,528.625000,531.174988,504.815216,1744178
2016-01-11,526.025024,530.500000,522.650024,529.299988,503.033295,1644456
2016-01-12,531.950012,531.950012,521.750000,523.474976,497.497345,2129368
2016-01-13,526.000000,531.375000,518.500000,530.075012,503.769867,2257574
2016-01-14,525.075012,528.700012,519.750000,524.875000,498.827881,3139592
2016-01-15,524.000000,527.724976,519.049988,521.075012,495.216431,2708630
2016-01-18,517.825012,520.724976,510.500000,512.924988,487.470886,3247694
2016-01-19,513.599976,518.775024,513.150024,517.900024,492.199005,3202606
2016-01-20,512.500000,554.000000,503.950012,509.149994,483.883270,4781794
2016-01-21,510.500000,516.625000,506.700012,511.500000,486.116638,3150402
2016-01-22,512.849976,522.125000,511.024994,515.150024,489.585510,2118142
2016-01-25,519.974976,523.349976,516.525024,520.575012,494.741272,5071942
2016-01-27,524.224976,524.349976,516.500000,517.825012,492.127716,2019734
2016-01-28,519.500000,523.450012,515.000000,515.849976,490.250702,4975986
2016-01-29,517.599976,527.474976,517.599976,524.924988,498.875397,2680092
2016-02-01,529.000000,533.500000,526.849976,529.875000,503.579712,2304742
2016-02-02,532.500000,532.625000,525.099976,526.900024,500.752411,3264314
2016-02-03,522.250000,525.700012,521.000000,521.924988,496.024200,2425122
2016-02-04,524.000000,527.450012,522.775024,524.599976,498.566467,2837996
2016-02-05,526.400024,531.900024,522.799988,527.625000,501.441406,3761952
2016-02-08,527.500000,529.000000,515.150024,517.924988,492.222778,1740962
2016-02-09,513.349976,515.775024,510.325012,513.025024,487.565979,2767730
2016-02-10,511.950012,515.075012,505.049988,506.475006,481.341003,3841140
2016-02-11,505.000000,506.500000,484.100006,487.649994,463.450195,4401800
2016-02-12,489.500000,493.225006,483.000000,485.700012,461.596985,6271072
2016-02-15,490.000000,494.125000,485.549988,486.799988,462.642334,5456480
2016-02-16,490.750000,491.000000,481.000000,486.725006,462.571106,3568048
2016-02-17,488.450012,489.950012,479.500000,487.450012,463.260162,3751962
2016-02-18,493.000000,495.625000,488.500000,494.725006,470.174072,3399928
2016-02-19,494.375000,496.299988,486.750000,494.649994,470.102783,1664330
2016-02-22,491.500000,498.000000,491.500000,494.375000,469.841461,2001198
2016-02-23,492.450012,492.750000,483.000000,485.024994,460.955444,3039160
2016-02-24,480.000000,481.450012,473.200012,474.799988,451.237854,3231734
2016-02-25,477.000000,478.625000,469.100006,471.325012,447.935333,4231598
2016-02-26,475.000000,485.500000,472.500000,480.500000,456.655029,3104694
2016-02-29,480.549988,491.299988,464.000000,485.924988,461.810730,4406376
2016-03-01,487.475006,493.375000,485.924988,492.075012,467.655579,2161280
2016-03-02,499.000000,505.450012,497.500000,503.600006,478.608673,3179488
2016-03-03,505.375000,510.000000,505.000000,507.924988,482.718994,2305200
2016-03-04,507.725006,512.450012,496.549988,510.274994,484.952393,2852312
2016-03-08,512.000000,512.000000,504.750000,507.075012,481.911224,956844
2016-03-09,506.500000,514.950012,503.375000,512.400024,486.972015,3264086
2016-03-10,512.400024,512.875000,505.049988,510.625000,485.285065,1335696
2016-03-11,509.950012,515.400024,506.500000,514.349976,488.825134,2365428
2016-03-14,514.000000,518.974976,512.625000,513.775024,488.278717,1504328
2016-03-15,513.950012,516.700012,510.825012,513.349976,487.874786,3845018
2016-03-16,513.500000,517.125000,509.475006,515.224976,489.656769,2401774
2016-03-17,517.474976,519.500000,505.575012,509.200012,483.930786,2556742
2016-03-18,511.475006,516.000000,507.674988,514.200012,488.682648,2067534
2016-03-21,516.500000,523.674988,516.125000,522.799988,496.855804,2659398
2016-03-22,523.250000,528.299988,520.349976,526.924988,500.776184,2060132
2016-03-23,526.525024,526.525024,520.275024,524.674988,498.637848,4232150
2016-03-28,522.500000,526.500000,520.825012,523.750000,497.758698,5635434
2016-03-29,523.750000,529.750000,522.125000,526.900024,500.752411,3366976
2016-03-30,529.000000,534.950012,526.950012,532.474976,506.050720,3907190
2016-03-31,533.424988,539.450012,532.525024,535.575012,508.996918,10040196
2016-04-01,534.400024,538.200012,528.400024,532.224976,505.813049,2579324
2016-04-04,532.599976,536.400024,532.000000,534.525024,507.999023,3089980
2016-04-05,534.500000,538.450012,527.825012,528.724976,502.486755,3331514
2016-04-06,530.500000,533.474976,528.375000,530.750000,504.411316,2147688
2016-04-07,532.000000,532.375000,523.525024,527.750000,501.560181,1955846
2016-04-08,527.500000,531.674988,527.125000,529.674988,503.389679,1481398
2016-04-11,530.150024,537.049988,521.424988,535.474976,508.901855,2024810
2016-04-12,534.799988,535.500000,529.625000,531.500000,505.124054,2470740
2016-04-13,536.000000,542.474976,534.750000,540.875000,514.033875,2487302
2016-04-18,541.750000,546.000000,535.799988,543.900024,516.908752,2058534
2016-04-20,545.950012,550.000000,541.775024,548.924988,521.684326,1910676
2016-04-21,547.500000,552.575012,544.500000,545.575012,518.500671,4095864
2016-04-22,544.750000,550.424988,542.599976,546.075012,518.975830,3904660
2016-04-25,550.000000,550.000000,542.250000,546.625000,519.498535,2780980
2016-04-26,547.500000,557.500000,546.250000,556.924988,529.287354,3526898
2016-04-27,554.924988,562.500000,554.500000,562.099976,534.205627,2881818
2016-04-28,562.099976,568.349976,555.174988,556.974976,529.334839,4044792
2016-04-29,556.900024,568.000000,553.099976,566.174988,538.078369,2805970
2016-05-02,563.875000,565.000000,558.000000,558.825012,531.093140,1931358
2016-05-03,560.950012,567.500000,556.575012,559.000000,531.259399,2347648
2016-05-04,558.750000,567.250000,557.125000,563.674988,535.702393,2646164
2016-05-05,564.000000,567.375000,561.349976,566.150024,538.054565,2607124
2016-05-06,566.000000,566.125000,558.625000,559.825012,532.043518,1366576
2016-05-09,560.000000,572.474976,559.500000,570.700012,542.378784,3476590
2016-05-10,571.750000,573.750000,568.049988,572.450012,544.041931,2726500
2016-05-11,567.349976,572.500000,564.849976,569.400024,541.143311,3073686
2016-05-12,572.000000,576.000000,566.250000,574.549988,546.037659,2110844
2016-05-13,574.000000,574.000000,565.000000,570.450012,542.141174,2522658
2016-05-16,572.500000,582.950012,566.275024,581.400024,552.547852,2259384
2016-05-17,582.525024,584.625000,575.650024,576.724976,548.104736,2147712
2016-05-18,575.500000,575.500000,565.750000,570.325012,542.022400,2081322
2016-05-19,570.049988,571.349976,566.000000,569.650024,541.380920,1927898
2016-05-20,569.974976,574.250000,566.799988,570.450012,542.141174,1008316
2016-05-23,570.974976,574.974976,566.599976,568.375000,540.169189,1731766
2016-05-24,569.200012,571.825012,567.775024,569.974976,541.689758,1629734
2016-05-25,573.150024,587.974976,573.150024,586.650024,557.537292,2883674
2016-05-26,588.049988,594.450012,583.125000,591.625000,562.265381,6852780
2016-05-27,591.625000,595.000000,588.349976,593.400024,563.952271,2887592
2016-05-30,593.500000,597.500000,589.049988,589.875000,560.602234,1907266
2016-05-31,592.950012,592.950012,588.700012,590.950012,561.623901,2757820
2016-06-01,591.474976,591.474976,585.500000,587.575012,558.416443,2837816
2016-06-02,587.349976,590.299988,585.500000,587.474976,558.321289,3955308
2016-06-03,590.049988,592.500000,584.525024,585.875000,556.800720,2262210
2016-06-06,588.000000,591.200012,585.025024,585.549988,556.491882,2773654
2016-06-07,588.474976,590.000000,583.825012,586.849976,557.727295,2814252
2016-06-08,587.900024,589.000000,580.500000,581.299988,552.452698,2371406
2016-06-09,581.250000,582.099976,576.250000,579.700012,550.932190,2324092
2016-06-10,579.200012,586.349976,578.099976,580.674988,551.858826,3161156
2016-06-13,577.375000,582.474976,575.525024,576.450012,547.843506,1661618
2016-06-14,577.500000,578.500000,572.125000,575.924988,547.344482,1914384
2016-06-15,577.500000,585.450012,576.599976,584.775024,555.755371,1522912
2016-06-16,583.275024,584.424988,577.674988,581.075012,552.238953,2363884
2016-06-17,583.500000,589.000000,582.775024,585.000000,555.969177,1880826
2016-06-20,579.500000,589.625000,579.400024,586.025024,556.943359,1371382
2016-06-21,587.500000,587.724976,580.599976,583.325012,554.377197,1335484
2016-06-22,583.000000,587.500000,583.000000,585.750000,556.681885,1901920
2016-06-23,584.900024,595.924988,583.750000,595.049988,565.520386,1963366
2016-06-24,579.924988,585.950012,573.500000,580.950012,552.120117,5586982
2016-06-27,581.000000,584.500000,576.525024,579.974976,551.193481,2081894
2016-06-28,580.625000,586.549988,575.000000,583.474976,554.519775,2017490
2016-06-29,582.500000,584.750000,579.849976,584.150024,564.350037,2710334
2016-06-30,585.500000,590.000000,581.075012,588.224976,568.286804,8139446
2016-07-01,590.000000,592.500000,585.900024,587.250000,567.344849,2152438
2016-07-04,589.099976,589.750000,585.700012,586.400024,566.523682,3624926
2016-07-05,586.400024,587.150024,581.000000,582.799988,563.045715,1068164
2016-07-07,583.950012,594.375000,580.450012,592.825012,572.730896,2416308
2016-07-08,592.549988,592.799988,585.625000,587.424988,567.513916,1559434
2016-07-11,593.000000,600.950012,590.525024,599.875000,579.541992,2551266
2016-07-12,604.950012,604.950012,597.775024,601.075012,580.701233,3523016
2016-07-13,599.900024,600.974976,596.650024,598.875000,578.575867,3343536
2016-07-14,600.500000,601.075012,596.099976,600.174988,579.831726,1729834
2016-07-15,601.900024,613.000000,597.549988,611.849976,591.111023,2887108
2016-07-18,612.500000,619.250000,611.325012,613.724976,592.922485,2219242
2016-07-19,614.500000,615.375000,606.924988,609.174988,588.526733,1293002
2016-07-20,611.500000,619.250000,610.875000,616.099976,595.216980,2345166
2016-07-21,615.349976,619.950012,611.250000,614.299988,593.478027,4556452
2016-07-22,616.674988,617.325012,610.750000,615.400024,594.540771,2810136
2016-07-25,616.500000,624.724976,613.500000,623.474976,602.341980,4936442
2016-07-26,621.200012,622.825012,617.575012,619.400024,598.405151,2832996
2016-07-27,620.500000,623.775024,615.000000,618.474976,597.511475,5367368
2016-07-28,619.000000,625.625000,617.775024,624.224976,603.066589,5323264
2016-07-29,624.000000,625.000000,617.500000,623.099976,601.979736,1697838
2016-08-01,624.500000,629.474976,613.825012,621.150024,600.095825,2780432
2016-08-02,623.500000,628.224976,620.200012,621.650024,600.578918,2664698
2016-08-03,620.549988,624.974976,615.500000,620.224976,599.202148,2366938
2016-08-04,623.299988,623.349976,616.799988,620.500000,599.467834,2331440
2016-08-05,623.700012,627.825012,620.875000,624.625000,603.453064,2892456
2016-08-08,626.450012,627.500000,622.275024,624.799988,603.622070,2364388
2016-08-09,626.450012,626.450012,618.849976,623.599976,602.462769,2105428
2016-08-10,622.500000,625.474976,609.875000,613.450012,592.656799,1809860
2016-08-11,613.400024,617.500000,611.000000,614.125000,593.308960,1428036
2016-08-12,615.525024,617.500000,609.700012,614.349976,593.526245,2320748
2016-08-16,616.500000,619.224976,606.900024,613.650024,592.850037,1734284
2016-08-17,616.700012,618.750000,613.000000,617.450012,596.521301,2755518
2016-08-18,619.000000,627.450012,617.275024,626.250000,605.023010,3055828
2016-08-19,625.000000,625.000000,620.724976,623.549988,602.414490,2055318
2016-08-22,622.525024,627.224976,620.500000,625.150024,603.960205,2750646
2016-08-23,625.500000,627.000000,623.025024,625.724976,604.515747,2657262
2016-08-24,626.025024,632.099976,623.525024,630.900024,609.515442,2785468
2016-08-25,632.000000,633.400024,627.150024,629.275024,607.945496,4364944
2016-08-26,630.000000,630.950012,626.950012,628.549988,607.244995,1260568
2016-08-29,627.750000,627.750000,618.099976,619.049988,598.067017,1472092
2016-08-30,622.549988,635.250000,621.974976,634.325012,612.824280,4933804
2016-08-31,634.500000,647.500000,632.750000,645.599976,623.717102,5580682
2016-09-01,644.000000,645.000000,637.700012,641.849976,620.094177,2612338
2016-09-02,642.750000,644.500000,640.575012,642.549988,620.770447,1977594
2016-09-06,645.025024,651.950012,645.025024,650.200012,628.161194,2754442
2016-09-07,650.500000,652.500000,641.549988,643.375000,621.567444,2008222
2016-09-08,645.000000,647.625000,641.799988,644.700012,622.847656,1452690
2016-09-09,645.000000,647.250000,639.150024,645.200012,623.330688,2006884
2016-09-12,637.349976,642.200012,635.750000,639.950012,618.258667,1992864
2016-09-14,637.500000,638.500000,632.700012,634.724976,613.210693,1924754
2016-09-15,636.000000,641.950012,634.924988,639.799988,618.113647,1750906
2016-09-16,641.900024,652.250000,641.900024,648.924988,626.929382,3262908
2016-09-19,648.500000,651.250000,644.000000,645.075012,623.209839,2947416
2016-09-20,646.325012,647.500000,642.025024,644.224976,622.388611,1889124
2016-09-21,646.000000,649.000000,643.950012,646.500000,624.586548,2128200
2016-09-22,652.500000,658.474976,650.275024,653.450012,631.301025,3277900
2016-09-23,653.025024,659.224976,650.750000,656.349976,634.102661,2438404
2016-09-26,653.049988,654.450012,646.849976,648.075012,626.108276,2788386
2016-09-27,649.500000,653.075012,647.424988,649.025024,627.026001,2028406
2016-09-28,649.950012,650.000000,644.500000,647.625000,625.673462,2494826
2016-09-29,648.974976,653.000000,633.974976,638.750000,617.099243,8225006
2016-09-30,638.549988,640.500000,633.700012,636.424988,614.853088,2069214
2016-10-03,640.500000,644.950012,638.200012,643.599976,621.784790,1950274
2016-10-04,644.299988,647.500000,641.150024,644.775024,622.920044,1387756
2016-10-05,649.000000,650.025024,638.200012,643.049988,621.253540,1823510
2016-10-06,643.549988,647.799988,639.525024,640.974976,619.248779,1447856
2016-10-07,642.000000,643.875000,638.125000,640.299988,618.596802,1668732
2016-10-10,642.500000,643.950012,639.375000,642.174988,620.408203,2359656
2016-10-13,639.500000,639.500000,628.224976,631.375000,609.974243,2259678
2016-10-14,632.875000,634.000000,627.000000,630.900024,609.515442,2033558
2016-10-17,632.750000,633.200012,616.375000,618.849976,597.873779,2567680
2016-10-18,621.599976,630.000000,619.500000,628.924988,607.607239,1305484
2016-10-19,630.549988,631.500000,624.000000,629.174988,607.848816,1522452
2016-10-20,630.125000,633.724976,625.500000,627.750000,606.472168,1600178
2016-10-21,628.000000,636.474976,625.000000,635.349976,613.814453,1978204
2016-10-24,635.875000,638.424988,630.525024,631.775024,610.360718,1627832
2016-10-25,634.000000,634.000000,622.025024,625.150024,603.960205,2750898
2016-10-26,621.674988,632.500000,617.525024,619.650024,598.646667,2683270
2016-10-27,619.500000,628.500000,612.075012,626.049988,604.829712,5811930
